variant,subject,t_ms,model,fold,base_train,base_test,base_converged,base_nfev,base_negative_scale_evals,ext_train,ext_test,ext_converged,ext_nfev,ext_negative_scale_evals,n_test
active_lbfgs,16,255,model2B,2,-969.09482,-247.82069,0,1200,0,-969.06034,-247.79108,0,14000,0,191
active_lbfgs,16,255,model2B,3,-984.95263,-232.47095,0,1200,0,-984.95108,-232.41783,1,1112,0,191
active_lbfgs,16,255,model2B,4,-976.19369,-240.52084,0,1200,0,-976.16096,-240.51353,1,8501,0,190
active_lbfgs,16,255,model3,0,-974.41372,-244.34113,0,1400,0,-974.26807,-244.36823,0,14000,0,192
active_lbfgs,16,255,model3,1,-961.49868,-257.9804,1,1215,0,-961.44312,-257.77249,1,6386,0,186
active_lbfgs,16,255,model3,2,-970.38272,-247.6683,0,1400,0,-970.29537,-247.62345,1,4017,0,191
active_lbfgs,16,255,model3,3,-985.61236,-232.87598,0,1400,0,-985.58932,-232.81655,1,4116,0,191
active_lbfgs,16,255,model3,4,-977.36268,-240.32449,0,1400,0,-977.33783,-240.30557,1,8190,0,190
active_lbfgs,16,285,model2B,0,-1025.9821,-253.05266,0,1200,0,-1025.948,-253.08112,0,14000,0,192
active_lbfgs,16,285,model2B,1,-1023.0511,-255.19793,0,1200,0,-1023.0129,-255.2593,0,14000,0,186
active_lbfgs,16,285,model2B,2,-1018.1647,-265.21901,0,1200,0,-1015.5531,-264.03459,1,958,0,191
active_lbfgs,16,285,model2B,3,-1008.92,-271.39074,0,1200,0,-1008.9147,-271.32325,1,380,0,191
active_lbfgs,16,285,model2B,4,-1034.6951,-246.16357,0,1200,0,-1033.5359,-245.33265,0,14000,0,190
active_lbfgs,16,285,model3,0,-1026.8616,-252.35323,0,1400,0,-1026.7238,-252.52292,0,14000,0,192
active_lbfgs,16,285,model3,1,-1023.2036,-255.53106,1,679,0,-1023.1756,-255.37096,0,14000,0,186
active_lbfgs,16,285,model3,2,-1016.5015,-263.89503,1,855,0,-1016.0835,-263.91972,0,14000,0,191
active_lbfgs,16,285,model3,3,-1008.2236,-271.83056,0,1400,0,-1008.2236,-271.82345,1,221,0,191
active_lbfgs,16,285,model3,4,-1032.7843,-247.18602,1,1153,0,-1032.7843,-247.18604,1,228,0,190
active_lbfgs,16,315,model2B,0,-1020.5604,-282.99795,1,734,0,-1020.1876,-283.96674,1,11798,0,192
active_lbfgs,16,315,model2B,1,-1056.5349,-244.90518,0,1200,0,-1056.4941,-244.81797,1,696,0,186
active_lbfgs,16,315,model2B,2,-1043.6104,-258.63272,1,1045,0,-1043.6104,-258.63268,1,170,0,191
active_lbfgs,16,315,model2B,3,-1031.7089,-271.47539,0,1200,0,-1031.7089,-271.47539,1,206,0,191
active_lbfgs,16,315,model2B,4,-1045.7504,-256.53349,0,1200,0,-1045.7503,-256.53662,1,461,0,190
active_lbfgs,16,315,model3,0,-1022.2987,-280.15303,0,1400,0,-1022.2232,-280.09349,1,11108,0,192
active_lbfgs,16,315,model3,1,-1056.6328,-244.69152,0,1400,0,-1056.6112,-244.67365,0,14000,0,186
active_lbfgs,16,315,model3,2,-1043.0625,-259.58178,0,1400,0,-1043.0169,-259.60004,1,13373,0,191
active_lbfgs,16,315,model3,3,-1032.046,-270.29164,0,1400,0,-1032.0293,-270.12036,0,14000,0,191
active_lbfgs,16,315,model3,4,-1046.3548,-256.05907,0,1400,0,-1046.3183,-256.05483,1,6164,0,190
active_lbfgs,16,435,model2B,0,-1057.3,-282.55783,1,768,0,-1057.0627,-283.36619,1,607,0,192
active_lbfgs,16,435,model2B,1,-1074.508,-262.82319,0,1200,0,-1074.5077,-262.82654,1,184,0,186
active_lbfgs,16,435,model2B,2,-1083.6944,-254.8579,1,941,0,-1083.3422,-254.83373,1,344,0,191
active_lbfgs,16,435,model2B,3,-1071.8599,-266.81626,1,1019,0,-1070.948,-267.40612,1,303,0,191
active_lbfgs,16,435,model2B,4,-1059.0127,-278.68205,1,1143,0,-1058.5492,-279.21294,1,364,0,190
active_lbfgs,16,435,model3,0,-1056.7903,-280.36467,0,1400,0,-1056.5862,-280.14058,0,14000,0,192
active_lbfgs,16,435,model3,1,-1072.3531,-262.43587,0,1400,0,-1072.3322,-262.4504,0,14000,0,186
active_lbfgs,16,435,model3,2,-1081.1708,-254.47311,0,1400,0,-1081.1429,-254.50946,0,14000,0,191
active_lbfgs,16,435,model3,3,-1068.4857,-267.28163,0,1400,0,-1068.4734,-267.24152,0,14000,0,191
active_lbfgs,16,435,model3,4,-1056.3244,-279.52778,1,780,0,-1056.311,-279.40506,0,14000,0,190
active_lbfgs,16,465,model2B,0,-1015.1181,-265.43494,0,1200,0,-1014.5891,-266.12601,1,554,0,192
active_lbfgs,16,465,model2B,1,-1023.5401,-256.48531,0,1200,0,-1023.5401,-256.48558,1,187,0,186
active_lbfgs,16,465,model2B,2,-1038.8199,-242.104,0,1200,0,-1038.4994,-241.86459,1,325,0,191
active_lbfgs,16,465,model2B,3,-1018.661,-261.0138,0,1200,0,-1018.66,-261.04991,1,295,0,191
active_lbfgs,16,465,model2B,4,-1017.9858,-261.77928,0,1200,0,-1017.8057,-261.8805,1,329,0,190
active_lbfgs,16,465,model3,0,-1012.2226,-265.44288,1,642,0,-1012.0923,-265.40126,0,14000,0,192
active_lbfgs,16,465,model3,1,-1021.7085,-255.27332,1,860,0,-1021.6804,-255.20524,1,11128,0,186
active_lbfgs,16,465,model3,2,-1036.7729,-241.04861,0,1400,0,-1036.7678,-241.03436,1,1664,0,191
active_lbfgs,16,465,model3,3,-1016.0258,-261.14822,1,553,0,-1015.9708,-261.07238,0,14000,0,191
active_lbfgs,16,465,model3,4,-1015.8391,-261.5692,1,720,0,-1015.8391,-261.56941,1,185,0,190
active_lbfgs,16,495,model2B,0,-1006.2051,-251.23301,0,1200,0,-997.72162,-249.85301,1,1397,0,192
active_lbfgs,16,495,model2B,1,-1001.086,-243.05059,1,1130,0,-1001.086,-243.05059,1,173,0,186
active_lbfgs,16,495,model2B,2,-985.10185,-260.38713,0,1200,0,-982.493,-261.42497,1,850,0,191
active_lbfgs,16,495,model2B,3,-1004.2647,-239.6089,1,923,0,-1003.6619,-239.60358,1,389,0,191
active_lbfgs,16,495,model2B,4,-986.59648,-257.55869,1,884,0,-986.51029,-257.22923,1,361,0,190
active_lbfgs,16,495,model3,0,-993.79694,-247.94611,1,727,0,-993.7407,-247.84456,1,8548,0,192
active_lbfgs,16,495,model3,1,-999.97074,-243.00924,0,1400,0,-999.59179,-242.69012,1,11599,0,186
active_lbfgs,16,495,model3,2,-981.59976,-260.05813,0,1400,0,-981.54539,-259.85038,1,4763,0,191
active_lbfgs,16,495,model3,3,-1002.1878,-239.87144,1,767,0,-1002.1431,-239.74755,0,14000,0,191
active_lbfgs,16,495,model3,4,-984.74709,-257.73546,1,808,0,-984.74594,-257.71973,1,11038,0,190
active_lbfgs,17,255,model2B,0,-948.58962,-240.58455,1,668,0,-948.58449,-240.62363,1,801,0,177
active_lbfgs,17,255,model2B,1,-955.83722,-232.47824,0,1200,0,-955.48178,-232.7804,1,1572,0,190
active_lbfgs,17,255,model2B,2,-958.69854,-229.98991,0,1200,0,-958.66961,-230.0731,0,14000,0,187
active_lbfgs,17,255,model2B,3,-922.38265,-267.19432,0,1200,0,-922.36849,-267.18301,1,232,0,191
active_lbfgs,17,255,model2B,4,-959.06709,-228.8754,0,1200,0,-958.96484,-228.82563,1,533,0,190
active_lbfgs,17,255,model3,0,-948.95438,-240.06544,0,1400,0,-948.90525,-240.22304,0,14000,0,177
active_lbfgs,17,255,model3,1,-955.1464,-233.43349,0,1400,0,-955.13304,-233.39782,0,14000,0,190
active_lbfgs,17,255,model3,2,-957.81787,-231.42422,0,1400,0,-957.80027,-231.17391,1,9909,0,187
active_lbfgs,17,255,model3,3,-922.20878,-267.19983,0,1400,0,-922.2042,-267.26379,0,14000,0,191
active_lbfgs,17,255,model3,4,-958.88125,-228.8328,1,841,0,-958.87821,-228.83199,1,10292,0,190
active_lbfgs,17,285,model2B,0,-1008.2734,-240.53363,1,1068,0,-1008.1028,-240.41756,1,849,0,177
active_lbfgs,17,285,model2B,1,-1003.9094,-245.47466,0,1200,0,-1001.9118,-245.54992,1,771,0,190
active_lbfgs,17,285,model2B,2,-954.32976,-299.40037,0,1200,0,-954.30792,-299.48861,1,1109,0,187
active_lbfgs,17,285,model2B,3,-1013.9482,-241.42218,0,1200,0,-1009.8338,-238.49321,1,869,0,191
active_lbfgs,17,285,model2B,4,-1007.0913,-240.91082,0,1200,0,-1007.0913,-240.91076,1,172,0,190
active_lbfgs,17,285,model3,0,-1005.9932,-241.20417,0,1400,0,-1005.7855,-241.68732,0,14000,0,177
active_lbfgs,17,285,model3,1,-999.59227,-246.71953,0,1400,0,-999.53978,-246.67397,0,14000,0,190
active_lbfgs,17,285,model3,2,-952.69328,-301.07437,1,917,0,-952.69328,-301.07432,1,202,0,187
active_lbfgs,17,285,model3,3,-1009.1525,-237.93568,0,1400,0,-1008.9252,-237.83574,1,535,0,191
active_lbfgs,17,285,model3,4,-1005.6009,-241.12677,0,1400,0,-1005.0106,-242.07096,1,13271,0,190
active_lbfgs,17,315,model2B,0,-1139.2918,-271.19161,0,1200,0,-1139.2918,-271.19225,1,165,0,177
active_lbfgs,17,315,model2B,1,-1131.3566,-277.98602,1,1135,0,-1131.3566,-277.98602,1,171,0,190
active_lbfgs,17,315,model2B,2,-1081.0963,-336.14175,0,1200,0,-1080.9513,-335.25064,1,773,0,187
active_lbfgs,17,315,model2B,3,-1141.6764,-268.69522,0,1200,0,-1141.6764,-268.69522,1,185,0,191
active_lbfgs,17,315,model2B,4,-1135.3252,-275.47012,0,1200,0,-1134.582,-275.34936,1,1064,0,190
active_lbfgs,17,315,model3,0,-1137.2461,-271.76618,1,658,0,-1137.2411,-271.80403,1,897,0,177
active_lbfgs,17,315,model3,1,-1130.0164,-277.81733,1,630,0,-1130.0152,-277.80583,1,10571,0,190
active_lbfgs,17,315,model3,2,-1079.6443,-334.41336,1,750,0,-1079.6443,-334.4133,1,210,0,187
active_lbfgs,17,315,model3,3,-1140.3465,-267.95079,0,1400,0,-1140.3454,-267.96096,1,405,0,191
active_lbfgs,17,315,model3,4,-1132.7673,-275.21714,0,1400,0,-1132.7092,-275.32688,1,845,0,190
active_lbfgs,17,435,model2B,0,-1225.7936,-323.67661,0,1200,0,-1224.6519,-323.02792,1,554,0,177
active_lbfgs,17,435,model2B,1,-1243.2806,-303.389,0,1200,0,-1243.0674,-303.35577,1,307,0,190
active_lbfgs,17,435,model2B,2,-1227.1256,-318.9069,1,1158,0,-1227.1256,-318.90692,1,211,0,187
active_lbfgs,17,435,model2B,3,-1241.0521,-304.85356,0,1200,0,-1241.011,-304.80851,1,262,0,191
active_lbfgs,17,435,model2B,4,-1242.4602,-304.02764,0,1200,0,-1242.4602,-304.02752,1,215,0,190
active_lbfgs,17,435,model3,0,-1222.56,-322.37506,1,595,0,-1222.56,-322.37503,1,219,0,177
active_lbfgs,17,435,model3,1,-1241.6282,-302.07457,1,462,0,-1241.6202,-302.07574,0,14000,0,190
active_lbfgs,17,435,model3,2,-1224.8032,-318.33524,0,1400,0,-1224.8015,-318.33777,0,14000,0,187
active_lbfgs,17,435,model3,3,-1239.4889,-304.20041,1,493,0,-1239.4811,-304.20924,0,14000,0,191
active_lbfgs,17,435,model3,4,-1240.6066,-303.09038,0,1400,0,-1240.6018,-303.11192,0,14000,0,190
active_lbfgs,17,465,model2B,0,-1152.7076,-314.08422,1,966,0,-1152.7076,-314.08394,1,174,0,177
active_lbfgs,17,465,model2B,1,-1175.2431,-289.15459,1,1186,0,-1175.2431,-289.15459,1,193,0,190
active_lbfgs,17,465,model2B,2,-1173.4829,-291.34603,1,1062,0,-1173.4829,-291.34603,1,217,0,187
active_lbfgs,17,465,model2B,3,-1167.5548,-297.03303,1,1051,0,-1167.5548,-297.03266,1,180,0,191
active_lbfgs,17,465,model2B,4,-1184.2175,-280.40906,0,1200,0,-1183.484,-281.70914,1,441,0,190
active_lbfgs,17,465,model3,0,-1147.9521,-315.84446,1,718,0,-1147.9521,-315.84151,1,372,0,177
active_lbfgs,17,465,model3,1,-1171.1663,-290.1515,1,543,0,-1170.6785,-290.48905,1,1242,0,190
active_lbfgs,17,465,model3,2,-1172.2537,-289.00264,1,670,0,-1172.1066,-288.99687,1,1928,0,187
active_lbfgs,17,465,model3,3,-1166.5179,-295.38329,1,606,0,-1166.493,-295.58421,1,1183,0,191
active_lbfgs,17,465,model3,4,-1181.6555,-280.28315,1,851,0,-1181.5928,-280.21715,1,1409,0,190
active_lbfgs,17,495,model2B,0,-1028.5209,-308.55525,0,1200,0,-1026.4514,-308.4274,1,839,0,177
active_lbfgs,17,495,model2B,1,-1067.9139,-259.79225,0,1200,0,-1067.7532,-259.96584,1,313,0,190
active_lbfgs,17,495,model2B,2,-1077.2574,-251.24571,0,1200,0,-1077.1893,-251.5216,1,372,0,187
active_lbfgs,17,495,model2B,3,-1065.0398,-263.15967,1,930,0,-1065.0398,-263.15961,1,189,0,191
active_lbfgs,17,495,model2B,4,-1065.4444,-262.40527,0,1200,0,-1065.4418,-262.41683,1,225,0,190
active_lbfgs,17,495,model3,0,-1024.7216,-305.48489,1,699,0,-1024.7164,-305.50846,0,14000,0,177
active_lbfgs,17,495,model3,1,-1065.0219,-260.14836,0,1400,0,-1065.0213,-260.14907,1,11925,0,190
active_lbfgs,17,495,model3,2,-1075.9573,-249.89253,0,1400,0,-1075.9548,-249.86787,1,493,0,187
active_lbfgs,17,495,model3,3,-1063.8013,-262.07005,1,1139,0,-1063.8013,-262.06998,1,216,0,191
active_lbfgs,17,495,model3,4,-1063.9879,-261.18113,0,1400,0,-1063.9877,-261.16643,1,428,0,190
active_lbfgs,18,255,model2B,0,-988.49096,-223.70335,0,1200,0,-988.47838,-223.70413,0,14000,0,191
active_lbfgs,18,255,model2B,1,-946.71842,-266.59634,1,1106,0,-946.71842,-266.59634,1,177,0,191
active_lbfgs,18,255,model2B,2,-966.35113,-245.62924,0,1200,0,-966.32469,-245.82098,0,14000,0,189
active_lbfgs,18,255,model2B,3,-978.86424,-233.02333,1,1062,0,-978.86424,-233.02333,1,192,0,192
active_lbfgs,18,255,model2B,4,-962.22888,-249.43657,0,1200,0,-962.02368,-249.77648,1,11621,0,192
active_lbfgs,18,255,model3,0,-988.42494,-223.76539,0,1400,0,-988.34144,-223.60303,1,1334,0,191
active_lbfgs,18,255,model3,1,-946.12512,-266.79137,0,1400,0,-946.12209,-266.74891,1,543,0,191
active_lbfgs,18,255,model3,2,-966.65675,-245.207,0,1400,0,-966.49786,-245.23091,1,5043,0,189
active_lbfgs,18,255,model3,3,-978.53383,-233.09234,1,1399,0,-978.53383,-233.09234,1,201,0,192
active_lbfgs,18,255,model3,4,-961.74755,-250.02112,0,1400,0,-961.51432,-250.04846,0,14000,0,192
active_lbfgs,18,285,model2B,0,-1030.2031,-241.26723,0,1200,0,-1030.1315,-241.23897,0,14000,0,191
active_lbfgs,18,285,model2B,1,-976.60106,-300.83119,0,1200,0,-976.39794,-301.5852,1,1905,0,191
active_lbfgs,18,285,model2B,2,-1025.9097,-246.53555,0,1200,0,-1024.952,-246.20598,0,14000,0,189
active_lbfgs,18,285,model2B,3,-1036.8159,-235.01116,0,1200,0,-1036.7931,-235.00672,1,3203,0,192
active_lbfgs,18,285,model2B,4,-1008.8487,-262.47783,0,1200,0,-1008.77,-262.47351,0,14000,0,192
active_lbfgs,18,285,model3,0,-1031.4568,-240.6572,0,1400,0,-1031.3836,-240.62759,0,14000,0,191
active_lbfgs,18,285,model3,1,-976.90293,-298.63012,0,1400,0,-976.8933,-298.62167,0,14000,0,191
active_lbfgs,18,285,model3,2,-1025.9572,-245.88251,0,1400,0,-1025.9089,-245.86595,0,14000,0,189
active_lbfgs,18,285,model3,3,-1036.8781,-235.70811,0,1400,0,-1036.8436,-235.67687,0,14000,0,192
active_lbfgs,18,285,model3,4,-1010.5372,-261.36602,0,1400,0,-1010.4975,-261.35856,1,9920,0,192
active_lbfgs,18,315,model2B,0,-1026.346,-255.06451,1,657,0,-1026.3459,-255.06973,1,223,0,191
active_lbfgs,18,315,model2B,1,-1016.6847,-266.45871,1,1049,0,-1016.6847,-266.45854,1,196,0,191
active_lbfgs,18,315,model2B,2,-1017.8626,-263.82984,0,1200,0,-1017.8626,-263.82563,1,184,0,189
active_lbfgs,18,315,model2B,3,-1033.0251,-248.18388,0,1200,0,-1033.0251,-248.18242,1,187,0,192
active_lbfgs,18,315,model2B,4,-1024.5101,-256.39614,1,1096,0,-1024.5101,-256.39614,1,170,0,192
active_lbfgs,18,315,model3,0,-1026.4572,-255.07702,0,1400,0,-1026.418,-255.13525,1,3432,0,191
active_lbfgs,18,315,model3,1,-1018.1342,-264.14887,0,1400,0,-1018.134,-264.1482,1,3636,0,191
active_lbfgs,18,315,model3,2,-1017.5064,-263.96721,1,1348,0,-1017.5064,-263.96721,1,238,0,189
active_lbfgs,18,315,model3,3,-1032.6935,-248.60735,0,1400,0,-1032.6935,-248.60738,1,206,0,192
active_lbfgs,18,315,model3,4,-1024.9525,-256.5483,0,1400,0,-1024.9118,-256.54965,0,14000,0,192
active_lbfgs,18,435,model2B,0,-1052.0776,-246.65657,0,1200,0,-1052.0776,-246.65659,1,152,0,191
active_lbfgs,18,435,model2B,1,-1027.6671,-270.43826,1,835,0,-1027.6671,-270.43852,1,181,0,191
active_lbfgs,18,435,model2B,2,-1042.9039,-254.83672,0,1200,0,-1042.8757,-254.95072,1,255,0,189
active_lbfgs,18,435,model2B,3,-1048.3234,-249.98249,0,1200,0,-1048.0186,-249.89671,1,678,0,192
active_lbfgs,18,435,model2B,4,-1015.6929,-282.90429,0,1200,0,-1015.626,-283.05139,1,345,0,192
active_lbfgs,18,435,model3,0,-1052.1929,-245.72351,0,1400,0,-1052.1796,-245.87107,1,12725,0,191
active_lbfgs,18,435,model3,1,-1026.5183,-270.77953,1,545,0,-1025.7895,-271.04405,1,6060,0,191
active_lbfgs,18,435,model3,2,-1041.7407,-254.87712,0,1400,0,-1041.7347,-254.87748,0,14000,0,189
active_lbfgs,18,435,model3,3,-1048.0287,-249.35745,0,1400,0,-1048.0287,-249.35744,1,374,0,192
active_lbfgs,18,435,model3,4,-1014.9145,-283.72585,1,615,0,-1014.9141,-283.73082,1,13661,0,192
active_lbfgs,18,465,model2B,0,-1003.7354,-260.34332,0,1200,0,-1003.7352,-260.3562,1,158,0,191
active_lbfgs,18,465,model2B,1,-1009.729,-253.66489,1,1125,0,-1009.729,-253.66477,1,188,0,191
active_lbfgs,18,465,model2B,2,-1013.7067,-250.61802,0,1200,0,-1012.7918,-250.81715,1,523,0,189
active_lbfgs,18,465,model2B,3,-1023.5513,-239.90167,0,1200,0,-1023.5352,-240.02373,1,295,0,192
active_lbfgs,18,465,model2B,4,-999.23257,-264.19259,1,1016,0,-999.23195,-264.21585,1,242,0,192
active_lbfgs,18,465,model3,0,-1003.4485,-260.86815,0,1400,0,-1003.4472,-260.93096,1,756,0,191
active_lbfgs,18,465,model3,1,-1009.0834,-254.62678,1,696,0,-1008.5867,-254.38019,1,1567,0,191
active_lbfgs,18,465,model3,2,-1012.8592,-250.90864,1,872,0,-1012.2452,-250.54034,1,1775,0,189
active_lbfgs,18,465,model3,3,-1023.6339,-239.58445,1,1252,0,-1023.6339,-239.58445,1,240,0,192
active_lbfgs,18,465,model3,4,-999.28074,-263.61214,0,1400,0,-999.28074,-263.61201,1,332,0,192
active_lbfgs,18,495,model2B,0,-890.14152,-229.03518,1,1074,0,-890.14152,-229.03472,1,173,0,191
active_lbfgs,18,495,model2B,1,-888.80488,-229.46302,0,1200,0,-888.80488,-229.46251,1,172,0,191
active_lbfgs,18,495,model2B,2,-902.03974,-216.55414,1,1050,0,-902.03974,-216.55414,1,165,0,189
active_lbfgs,18,495,model2B,3,-903.44386,-214.74346,0,1200,0,-903.26125,-214.88266,1,329,0,192
active_lbfgs,18,495,model2B,4,-884.1501,-235.27796,0,1200,0,-884.00018,-235.3181,1,363,0,192
active_lbfgs,18,495,model3,0,-890.4442,-229.71317,0,1400,0,-890.44415,-229.70966,1,243,0,191
active_lbfgs,18,495,model3,1,-888.47732,-229.15674,0,1400,0,-888.37135,-229.18396,1,2556,0,191
active_lbfgs,18,495,model3,2,-902.35051,-216.03858,0,1400,0,-902.17948,-215.82486,0,14000,0,189
active_lbfgs,18,495,model3,3,-903.45513,-214.41843,0,1400,0,-903.246,-214.28202,0,14000,0,192
active_lbfgs,18,495,model3,4,-882.83572,-235.9226,0,1400,0,-882.56838,-236.1272,0,14000,0,192
active_lbfgs,19,255,model2B,0,-1038.1957,-285.58936,0,1200,0,-1038.1957,-285.58936,1,189,0,180
active_lbfgs,19,255,model2B,1,-1046.7827,-276.51603,0,1200,0,-1046.7827,-276.51651,1,187,0,182
active_lbfgs,19,255,model2B,2,-1075.6535,-248.41525,1,941,0,-1075.6535,-248.41525,1,186,0,186
active_lbfgs,19,255,model2B,3,-1064.8197,-258.44116,1,1115,0,-1064.8197,-258.44116,1,182,0,187
active_lbfgs,19,255,model2B,4,-1059.0821,-263.63187,1,986,0,-1059.0821,-263.63187,1,183,0,182
active_lbfgs,19,255,model3,0,-1039.0039,-285.19227,1,828,0,-1038.6658,-285.18011,0,14000,0,180
active_lbfgs,19,255,model3,1,-1048.871,-274.49627,1,721,0,-1047.755,-275.6141,1,9053,0,182
active_lbfgs,19,255,model3,2,-1075.4094,-248.91745,1,700,0,-1075.4059,-248.9485,1,634,0,186
active_lbfgs,19,255,model3,3,-1064.0601,-259.53273,1,744,0,-1063.883,-259.76986,1,1092,0,187
active_lbfgs,19,255,model3,4,-1058.7998,-264.26524,1,748,0,-1058.4263,-264.43736,0,14000,0,182
active_lbfgs,19,285,model2B,0,-1108.3978,-288.05365,0,1200,0,-1108.0024,-288.01453,1,376,0,180
active_lbfgs,19,285,model2B,1,-1112.5844,-284.34296,0,1200,0,-1111.2996,-284.27072,1,1721,0,182
active_lbfgs,19,285,model2B,2,-1128.4161,-267.30408,1,845,0,-1128.3819,-267.56148,1,237,0,186
active_lbfgs,19,285,model2B,3,-1116.2819,-278.74071,0,1200,0,-1116.2819,-278.74089,1,179,0,187
active_lbfgs,19,285,model2B,4,-1112.8686,-283.2558,0,1200,0,-1112.1392,-283.03386,1,1571,0,182
active_lbfgs,19,285,model3,0,-1108.9042,-288.96701,0,1400,0,-1108.8981,-288.86538,1,710,0,180
active_lbfgs,19,285,model3,1,-1113.1322,-284.07238,0,1400,0,-1112.749,-284.23073,1,6407,0,182
active_lbfgs,19,285,model3,2,-1128.7972,-268.07616,0,1400,0,-1128.6468,-267.97596,1,1932,0,186
active_lbfgs,19,285,model3,3,-1117.3184,-279.03122,0,1400,0,-1117.3103,-279.03209,0,14000,0,187
active_lbfgs,19,285,model3,4,-1113.049,-283.42371,0,1400,0,-1112.9992,-283.47513,0,14000,0,182
active_lbfgs,19,315,model2B,0,-1163.7539,-303.09811,0,1200,0,-1163.1182,-303.45366,1,999,0,180
active_lbfgs,19,315,model2B,1,-1170.7748,-294.32855,0,1200,0,-1170.7748,-294.32852,1,184,0,182
active_lbfgs,19,315,model2B,2,-1188.8051,-276.93042,1,955,0,-1188.8051,-276.93042,1,174,0,186
active_lbfgs,19,315,model2B,3,-1168.9217,-296.06669,1,777,0,-1168.9217,-296.06666,1,165,0,187
active_lbfgs,19,315,model2B,4,-1161.7973,-303.26608,1,976,0,-1161.7973,-303.26569,1,178,0,182
active_lbfgs,19,315,model3,0,-1163.1236,-304.56558,0,1400,0,-1162.1665,-304.34999,1,2071,0,180
active_lbfgs,19,315,model3,1,-1171.5848,-292.83296,0,1400,0,-1171.4992,-292.98541,1,1348,0,182
active_lbfgs,19,315,model3,2,-1187.831,-277.44915,0,1400,0,-1187.8286,-277.36653,1,297,0,186
active_lbfgs,19,315,model3,3,-1168.3061,-296.24991,0,1400,0,-1168.3008,-296.28572,1,902,0,187
active_lbfgs,19,315,model3,4,-1161.6255,-303.39329,1,1247,0,-1161.5955,-303.42632,1,2477,0,182
active_lbfgs,19,435,model2B,0,-1382.0396,-368.84393,1,930,0,-1382.0396,-368.84393,1,202,0,180
active_lbfgs,19,435,model2B,1,-1399.3297,-348.74584,1,977,0,-1399.3297,-348.74584,1,198,0,182
active_lbfgs,19,435,model2B,2,-1403.4804,-344.94184,1,704,0,-1403.4804,-344.94174,1,186,0,186
active_lbfgs,19,435,model2B,3,-1397.399,-351.55556,0,1200,0,-1397.399,-351.55123,1,188,0,187
active_lbfgs,19,435,model2B,4,-1403.362,-344.62188,0,1200,0,-1403.362,-344.62156,1,176,0,182
active_lbfgs,19,435,model3,0,-1380.7824,-364.57088,0,1400,0,-1380.7728,-364.56157,0,14000,0,180
active_lbfgs,19,435,model3,1,-1392.867,-349.94571,1,586,0,-1392.867,-349.94585,1,200,0,182
active_lbfgs,19,435,model3,2,-1395.5261,-347.10745,1,550,0,-1395.5233,-347.10941,1,9290,0,186
active_lbfgs,19,435,model3,3,-1394.4437,-348.23187,1,568,0,-1394.4433,-348.23087,1,12463,0,187
active_lbfgs,19,435,model3,4,-1397.3662,-344.41553,1,502,0,-1397.361,-344.42331,0,14000,0,182
active_lbfgs,19,465,model2B,0,-1371.404,-366.28359,0,1200,0,-1371.3461,-365.96332,1,349,0,180
active_lbfgs,19,465,model2B,1,-1400.6164,-334.55382,0,1200,0,-1400.6164,-334.55367,1,194,0,182
active_lbfgs,19,465,model2B,2,-1394.4583,-341.33792,1,951,0,-1394.4583,-341.33823,1,203,0,186
active_lbfgs,19,465,model2B,3,-1381.1726,-354.03151,1,905,0,-1381.1726,-354.03151,1,197,0,187
active_lbfgs,19,465,model2B,4,-1387.0666,-348.14333,0,1200,0,-1387.0666,-348.14361,1,196,0,182
active_lbfgs,19,465,model3,0,-1365.2289,-359.82882,1,590,0,-1365.2246,-359.83684,0,14000,0,180
active_lbfgs,19,465,model3,1,-1389.2192,-333.13191,1,519,0,-1389.2192,-333.13207,1,220,0,182
active_lbfgs,19,465,model3,2,-1381.8291,-340.9166,1,466,0,-1381.7971,-340.90362,1,2496,0,186
active_lbfgs,19,465,model3,3,-1370.407,-351.9702,1,392,0,-1370.407,-351.97018,1,218,0,187
active_lbfgs,19,465,model3,4,-1376.411,-345.95692,1,660,0,-1376.411,-345.95696,1,216,0,182
active_lbfgs,19,495,model2B,0,-1311.4485,-361.48997,0,1200,0,-1311.4485,-361.49233,1,192,0,180
active_lbfgs,19,495,model2B,1,-1351.2198,-320.69948,0,1200,0,-1350.2014,-320.50055,1,352,0,182
active_lbfgs,19,495,model2B,2,-1344.3051,-329.71976,0,1200,0,-1342.3644,-329.06154,1,465,0,186
active_lbfgs,19,495,model2B,3,-1330.4971,-340.04554,1,946,0,-1330.4971,-340.04554,1,177,0,187
active_lbfgs,19,495,model2B,4,-1342.6011,-328.59567,1,933,0,-1342.6011,-328.59537,1,184,0,182
active_lbfgs,19,495,model3,0,-1308.4339,-353.62681,1,1032,0,-1308.3209,-354.28048,1,1643,0,180
active_lbfgs,19,495,model3,1,-1339.0217,-320.44225,1,738,0,-1338.5924,-320.5602,1,1659,0,182
active_lbfgs,19,495,model3,2,-1330.9726,-328.88301,1,506,0,-1330.7059,-328.97698,1,2227,0,186
active_lbfgs,19,495,model3,3,-1317.9308,-341.3653,1,510,0,-1316.6452,-342.64638,1,1645,0,187
active_lbfgs,19,495,model3,4,-1334.9836,-324.97142,1,482,0,-1334.9269,-324.85825,1,1669,0,182
