subject,session,window,t_ms,model,fold,train_llh,test_llh,exitflag,nfev,n_train,n_test,p0,p1,p2,p3,p4,p5,p6
11,active,14,135,model3,4,-788.761,-165.369,0,1400,669,122,-4.61938,7.29996,-0.0251488,-2.0341,2.54851,0.226057,0.787268
11,active,15,165,model0,0,-701.898,-167.109,1,95,630,161,0.73727,0.0795667,,,,,
11,active,15,165,model0,1,-701.72,-167.156,1,106,643,148,0.720656,0.0912354,,,,,
11,active,15,165,model0,2,-700.817,-169.226,1,89,619,172,0.75073,0.061484,,,,,
11,active,15,165,model0,3,-697.821,-170.978,1,96,636,155,0.724861,0.0836845,,,,,
11,active,15,165,model0,4,-714.742,-154.851,1,103,669,122,0.704322,0.0935268,,,,,
11,active,15,165,model2B,0,-694.22,-165.176,1,701,630,161,-0.359564,0.0447055,5.46203,-0.339644,0.75618,0.229717,
11,active,15,165,model2B,1,-692.202,-167.322,0,1200,643,148,-6.40538,0.153156,2.74838,-0.232395,0.731744,0.250639,
11,active,15,165,model2B,2,-692.402,-167.981,0,1200,619,172,-37.9824,0.00779982,36.2287,-0.216727,0.754304,0.232027,
11,active,15,165,model2B,3,-689.918,-169.306,0,1200,636,155,17.6632,0.14028,4.79173,-0.160125,0.729659,0.254425,
11,active,15,165,model2B,4,-708.641,-151.497,0,1200,669,122,-210.473,0.00323272,69.6739,-0.398797,0.73606,0.216304,
11,active,15,165,model3,0,-695.817,-164.949,0,1400,630,161,-0.725762,3.07285,-0.0787915,-1.42128,2.62225,0.0909378,0.730349
11,active,15,165,model3,1,-693.081,-167.805,0,1400,643,148,1.00662,5.20305,-0.0668695,-1.45026,2.9301,0.0808933,0.710413
11,active,15,165,model3,2,-693.001,-169.336,0,1400,619,172,-2.84094,3.83858,-0.152684,-1.57115,2.6327,0.0953585,0.741922
11,active,15,165,model3,3,-690.412,-170.955,0,1400,636,155,2.33511,5.86312,-0.0163693,-2.61063,5.39941,0.0435019,0.713839
11,active,15,165,model3,4,-709.448,-153.469,0,1400,669,122,4.97559,62.0389,0.0540495,-2.84478,16.0862,-57.519,0.697718
11,active,16,195,model0,0,-783.161,-200.31,1,87,630,161,0.83873,0.0865185,,,,,
11,active,16,195,model0,1,-793.532,-189.985,1,107,643,148,0.831239,0.0798917,,,,,
11,active,16,195,model0,2,-783.32,-201.435,1,87,619,172,0.857729,0.0390109,,,,,
11,active,16,195,model0,3,-792.664,-190.894,1,91,636,155,0.841434,0.0938328,,,,,
11,active,16,195,model0,4,-825.832,-157.775,1,93,669,122,0.831534,0.0932777,,,,,
11,active,16,195,model2B,0,-769.478,-199.92,0,1200,630,161,10.8033,0.312672,4.26879,-0.325145,0.850444,0.352986,
11,active,16,195,model2B,1,-783.296,-186.855,0,1200,643,148,4.57491,0.0584184,5.67771,-0.219737,0.836382,0.284373,
11,active,16,195,model2B,2,-769.448,-200.925,1,985,619,172,9.0046,0.510922,4.57199,-0.280414,0.851032,0.343195,
11,active,16,195,model2B,3,-782.783,-187.354,0,1200,636,155,3.31714,0.0580789,5.49667,-0.301668,0.857823,0.290213,
11,active,16,195,model2B,4,-814.237,-155.439,0,1200,669,122,8.15509,0.990579,8.61329,-0.441475,0.860552,0.355488,
11,active,16,195,model3,0,-771.978,-200.081,0,1400,630,161,-3.18865,1.09723,-0.16099,-2.66492,4.47211,0.0833243,0.822714
11,active,16,195,model3,1,-784.135,-187.852,0,1400,643,148,-0.174591,2.92158,-0.146556,-2.18101,4.12944,0.073843,0.818316
11,active,16,195,model3,2,-771.872,-201.467,0,1400,619,172,-17.9189,2.94233,-0.222208,-6.32288,8.0123,0.0664372,0.84167
11,active,16,195,model3,3,-784.173,-187.945,0,1400,636,155,-1.55077,0.685822,-0.135419,-1.44365,2.53285,0.116028,0.829302
11,active,16,195,model3,4,-817.445,-155.851,0,1400,669,122,3.88019,0.990316,-0.0678856,0.147899,0.711745,-0.669323,0.794326
11,active,17,225,model0,0,-871.545,-213.122,1,81,630,161,0.965116,0.146056,,,,,
11,active,17,225,model0,1,-886.212,-198.454,1,207,643,148,0.960126,0.103102,,,,,
11,active,17,225,model0,2,-852.889,-231.756,1,165,619,172,0.959719,0.103964,,,,,
11,active,17,225,model0,3,-882.888,-201.789,1,80,636,155,0.969718,0.138478,,,,,
11,active,17,225,model0,4,-899.712,-185.309,1,87,669,122,0.928612,0.140814,,,,,
11,active,17,225,model2B,0,-858.465,-213.765,0,1200,630,161,-52.2419,0.0153936,34.3142,-0.181735,0.972261,0.420257,
11,active,17,225,model2B,1,-877.546,-195.007,0,1200,643,148,-5.05618,0.572006,8.99437,-0.0230813,0.951089,0.249986,
11,active,17,225,model2B,2,-840.696,-231.038,0,1200,619,172,-4.80521,0.0341021,13.0918,-0.0634077,0.947709,0.375488,
11,active,17,225,model2B,3,-874.347,-197.457,0,1200,636,155,0.252529,0.26831,1.554,-0.0949328,0.967926,0.357621,
11,active,17,225,model2B,4,-887.191,-185.433,1,730,669,122,3.91386,0.263571,1.67868,0.0335095,0.906679,0.402612,
11,active,17,225,model3,0,-858.92,-212.866,0,1400,630,161,2.83668,0.934599,-0.155654,0.794854,-0.334864,24.1357,0.897058
11,active,17,225,model3,1,-877.198,-194.522,0,1400,643,148,-7.04194,2.78146,-0.2081,-3.17144,5.36324,0.0495139,0.946849
11,active,17,225,model3,2,-839.896,-231.706,0,1400,619,172,-2.29849,1.74075,-0.263728,-3.62512,6.69455,0.0512636,0.93984
11,active,17,225,model3,3,-874.125,-197.529,0,1400,636,155,-11.2583,1.09441,-0.159482,-3.61365,4.51881,0.118379,0.955651
11,active,17,225,model3,4,-884.205,-188.542,0,1400,669,122,4.33404,0.941222,-0.0865063,-4.27238,10.119,-0.0974129,0.826034
11,active,18,255,model0,0,-876.461,-193.789,1,79,630,161,0.972655,0.142438,,,,,
11,active,18,255,model0,1,-875.28,-194.454,1,75,643,148,0.943913,0.0910377,,,,,
11,active,18,255,model0,2,-833.316,-235.676,1,85,619,172,0.929903,0.131794,,,,,
11,active,18,255,model0,3,-865.697,-203.601,1,156,636,155,0.94388,0.154314,,,,,
11,active,18,255,model0,4,-886.125,-183.448,1,83,669,122,0.909945,0.137368,,,,,
11,active,18,255,model2B,0,-862.203,-191.432,0,1200,630,161,1.14019,0.0687521,6.76104,-0.20928,0.981575,0.428507,
11,active,18,255,model2B,1,-863.621,-190.486,0,1200,643,148,1.12848,0.644173,0.843394,-0.0388882,0.930317,0.303426,
11,active,18,255,model2B,2,-818.038,-234.363,0,1200,619,172,-8.79648,0.208971,6.93763,-0.137156,0.924893,0.387228,
11,active,18,255,model2B,3,-853.784,-198.884,0,1200,636,155,-6.15294,0.214275,3.98989,-0.196742,0.957357,0.379262,
11,active,18,255,model2B,4,-869.848,-183.374,1,870,669,122,7.65491,0.200228,2.9756,-0.0994027,0.901947,0.436094,
11,active,18,255,model3,0,-863.489,-190.797,0,1400,630,161,-5.24091,0.82455,-0.178714,-3.55572,5.71165,0.0798857,0.954551
11,active,18,255,model3,1,-863.446,-190.289,0,1400,643,148,-27.1368,2.13902,-0.215451,1.72886,-13.3298,-0.0666935,0.926495
11,active,18,255,model3,2,-818.198,-235.155,0,1400,619,172,-19.2885,3.79412,-0.237046,1.79112,-9.18888,-0.0703796,0.907965
11,active,18,255,model3,3,-855.179,-199.228,0,1400,636,155,1.42403,0.871752,-0.101444,-0.168207,0.749513,0.325159,0.921811
11,active,18,255,model3,4,-870.525,-184.26,0,1400,669,122,1.48524,1.04806,-0.106015,-0.680583,1.50836,0.297125,0.884252
11,active,19,285,model0,0,-864.004,-209.894,1,68,630,161,0.953635,0.0271517,,,,,
11,active,19,285,model0,1,-878.456,-195.36,1,291,643,148,0.948584,0.0261838,,,,,
11,active,19,285,model0,2,-841.264,-232.405,1,77,619,172,0.941905,0.0395871,,,,,
11,active,19,285,model0,3,-862.206,-211.924,1,77,636,155,0.938679,0.0724314,,,,,
11,active,19,285,model0,4,-896.321,-177.608,1,78,669,122,0.923937,0.0342559,,,,,
11,active,19,285,model2B,0,-845.1,-203.43,0,1200,630,161,6.35758,0.79481,2.53393,-0.0588393,0.926673,0.457335,
11,active,19,285,model2B,1,-855.362,-192.764,0,1200,643,148,7.50904,0.6046,4.13504,-0.123478,0.918568,0.482112,
11,active,19,285,model2B,2,-820.006,-227.95,0,1200,619,172,8.39096,0.60507,6.2571,-0.149528,0.916489,0.482865,
11,active,19,285,model2B,3,-842.529,-206.27,0,1200,636,155,7.67744,0.519302,3.58211,-0.070009,0.915686,0.479477,
11,active,19,285,model2B,4,-875.781,-176.499,0,1200,669,122,-14.5342,0.0163091,31.8666,-0.292056,0.907915,0.346325,
11,active,19,285,model3,0,-845.748,-204.791,0,1400,630,161,3.50851,15.0917,-0.115164,-3.60078,7.13548,0.194512,0.926562
11,active,19,285,model3,1,-856.841,-193.217,1,821,643,148,2.91705,1.69614,-0.180649,-0.854207,1.9197,0.377888,0.911645
11,active,19,285,model3,2,-821.483,-228.252,0,1400,619,172,2.13912,15.8487,-0.155826,-6.00745,11.6723,0.0745487,0.912156
11,active,19,285,model3,3,-842.919,-207.334,0,1400,636,155,2.54897,13.339,-0.123134,-3.02277,5.97381,0.137069,0.910108
11,active,19,285,model3,4,-875.86,-173.928,0,1400,669,122,2.68333,9.19454,-0.144726,-3.06331,5.91634,0.160801,0.896028
11,active,20,315,model0,0,-936.877,-225.277,1,70,630,161,1.07055,-0.0215293,,,,,
11,active,20,315,model0,1,-956.851,-205.475,1,78,643,148,1.07161,0.0251315,,,,,
11,active,20,315,model0,2,-928.2,-234.448,1,110,619,172,1.08388,-0.0235746,,,,,
11,active,20,315,model0,3,-933.177,-228.592,1,48,636,155,1.04948,-0.00372696,,,,,
11,active,20,315,model0,4,-944.548,-219.877,1,37,669,122,0.993004,0.000738812,,,,,
11,active,20,315,model2B,0,-919.886,-220.493,0,1200,630,161,-29.657,0.0172516,36.533,-0.0929504,1.04065,0.339365,
11,active,20,315,model2B,1,-936.843,-203.998,0,1200,643,148,33.0497,0.0781562,26.695,-0.149324,1.05669,0.459583,
11,active,20,315,model2B,2,-907.454,-228.352,0,1200,619,172,5.64958,0.767308,1.98774,-0.210312,1.04548,0.455355,
11,active,20,315,model2B,3,-907.775,-224.476,1,1130,636,155,6.05515,1.19361,3.59905,0.0218629,1.00852,0.581206,
11,active,20,315,model2B,4,-924.195,-219.172,0,1200,669,122,10.3779,0.135473,5.31702,0.157336,0.967104,0.35792,
11,active,20,315,model3,0,-914.328,-218.585,0,1400,630,161,3.1821,10.4056,-0.185435,-3.55776,6.45922,0.30886,1.03251
11,active,20,315,model3,1,-933.784,-199.171,0,1400,643,148,3.9612,13.7324,-0.145042,0.609339,-0.976531,-12.2639,1.03124
11,active,20,315,model3,2,-904.708,-228.637,1,571,619,172,4.05038,11.7858,-0.200151,0.580234,-0.125337,-9.23347,1.03506
11,active,20,315,model3,3,-907.839,-224.648,1,975,636,155,3.99948,2.30905,-0.189376,0.771951,-0.837365,-1.80277,0.997346
11,active,20,315,model3,4,-917.184,-218.934,1,1091,669,122,3.92774,1.97205,-0.20355,0.0300159,0.877795,0.678882,0.933763
11,active,21,345,model0,0,-1079.18,-260.778,1,72,630,161,1.34186,-0.00308204,,,,,
11,active,21,345,model0,1,-1095.71,-244.196,1,332,643,148,1.32992,0.0310102,,,,,
11,active,21,345,model0,2,-1068.15,-272.43,1,83,619,172,1.35891,-0.0213167,,,,,
11,active,21,345,model0,3,-1078.77,-260.978,1,71,636,155,1.31947,-0.0164813,,,,,
11,active,21,345,model0,4,-1095.65,-246.723,1,117,669,122,1.24456,0.02852,,,,,
11,active,21,345,model2B,0,-1041.34,-250.506,0,1200,630,161,3.99028,7.3852,1.17953,0.04294,1.26294,0.881444,
11,active,21,345,model2B,1,-1062.06,-230.58,0,1200,643,148,6.68155,0.945635,6.93711,0.0848275,1.26066,0.862327,
11,active,21,345,model2B,2,-1030.41,-262.311,0,1200,619,172,4.1348,3.97488,1.26458,0.00750589,1.27849,0.913951,
11,active,21,345,model2B,3,-1038.55,-253.925,0,1200,636,155,5.58626,1.3412,3.93775,0.113726,1.2396,0.905468,
11,active,21,345,model2B,4,-1042.35,-254.948,0,1200,669,122,4.04605,2.38521,1.35408,0.145552,1.14715,0.915351,
11,active,21,345,model3,0,-1040.3,-249.618,0,1400,630,161,4.36466,2.33082,-0.306768,-5.00996,12.8795,-0.177431,1.18241
11,active,21,345,model3,1,-1059.75,-230.257,1,849,643,148,4.47636,2.02092,-0.261327,-3.12095,9.07538,-0.217389,1.1707
11,active,21,345,model3,2,-1028.63,-261.826,0,1400,619,172,4.38907,2.19402,-0.336773,-11.2879,25.4044,-0.0775952,1.19097
11,active,21,345,model3,3,-1037.77,-254.174,0,1400,636,155,3.10958,8.59555,-0.273743,-3.78528,6.27459,0.571733,1.23613
11,active,21,345,model3,4,-1041.98,-253.228,1,707,669,122,4.28153,1.82893,-0.310731,-0.539368,3.59313,-0.0565426,1.06602
11,active,22,375,model0,0,-1315.39,-336.871,1,107,630,161,1.95222,-0.182277,,,,,
11,active,22,375,model0,1,-1344.94,-307.318,1,113,643,148,1.95957,-0.181334,,,,,
11,active,22,375,model0,2,-1296.79,-355.466,1,118,619,172,1.96612,-0.172187,,,,,
11,active,22,375,model0,3,-1330.88,-321.496,1,112,636,155,1.96137,-0.126457,,,,,
11,active,22,375,model0,4,-1390.18,-262.186,1,103,669,122,1.93297,-0.140982,,,,,
11,active,22,375,model2B,0,-1248.94,-316.657,1,803,630,161,4.11906,2.16832,2.56946,-0.0552573,1.74994,1.45152,
11,active,22,375,model2B,1,-1274.53,-287.285,0,1200,643,148,4.02746,11.9465,2.32358,0.0347638,1.75945,1.59396,
11,active,22,375,model2B,2,-1225.5,-336.313,0,1200,619,172,4.23666,1.99908,2.90186,0.0517932,1.75855,1.57223,
11,active,22,375,model2B,3,-1257.06,-303.851,0,1200,636,155,3.9995,41.0666,2.25206,0.10175,1.76052,1.53981,
11,active,22,375,model2B,4,-1300.37,-262.181,1,895,669,122,3.91932,2.82574,2.4793,0.129439,1.71245,1.55128,
11,active,22,375,model3,0,-1241.91,-314.175,1,527,630,161,4.01666,2.24861,-0.810975,0.684744,1.91378,0.237481,1.62042
11,active,22,375,model3,1,-1271.16,-285.087,1,677,643,148,4.1641,1.98871,-0.799535,-0.424186,4.56058,0.0214999,1.60455
11,active,22,375,model3,2,-1221.95,-333.979,1,637,619,172,4.03392,1.99792,-0.833634,-0.806498,5.13274,0.050122,1.60219
11,active,22,375,model3,3,-1252.33,-303.673,0,1400,636,155,4.08643,2.12693,-0.783366,1.62786,0.497235,-0.0384941,1.59152
11,active,22,375,model3,4,-1294.6,-262.636,1,480,669,122,3.98427,1.87548,-0.864639,-1.10135,5.87513,0.0518594,1.50952
11,active,23,405,model0,0,-1447.83,-378.182,1,140,630,161,2.40898,-0.485892,,,,,
11,active,23,405,model0,1,-1483.74,-342.183,1,118,643,148,2.43172,-0.484614,,,,,
11,active,23,405,model0,2,-1436.48,-389.424,1,137,619,172,2.46382,-0.443846,,,,,
11,active,23,405,model0,3,-1464,-362.5,1,118,636,155,2.418,-0.336277,,,,,
11,active,23,405,model0,4,-1543.11,-282.699,1,117,669,122,2.42939,-0.415583,,,,,
11,active,23,405,model2B,0,-1350.85,-349.8,0,1200,630,161,4.00633,4.93349,3.24227,0.0547411,2.09351,1.92664,
11,active,23,405,model2B,1,-1378.93,-321.631,1,671,643,148,4.20198,2.2704,3.97641,0.0536246,2.09306,2.04265,
11,active,23,405,model2B,2,-1340.4,-360.375,1,1048,619,172,4.22657,1.98769,4.13982,0.0150907,2.11636,2.0446,
11,active,23,405,model2B,3,-1360.43,-340.493,1,1004,636,155,4.11543,2.3008,3.77157,0.0491816,2.07211,2.08729,
11,active,23,405,model2B,4,-1430.26,-271.297,0,1200,669,122,3.98228,2.00376,3.80823,0.087608,2.0894,1.94546,
11,active,23,405,model3,0,-1349.61,-347.34,0,1400,630,161,3.83937,3.06483,-1.31577,-1.36029,4.97071,0.647345,1.98828
11,active,23,405,model3,1,-1376.32,-319.913,1,577,643,148,4.0851,2.87872,-1.32577,1.29436,1.60624,0.294571,1.91969
11,active,23,405,model3,2,-1337.45,-358.797,1,509,619,172,3.97505,3.20306,-1.2992,0.0242863,3.57116,0.331371,1.99354
11,active,23,405,model3,3,-1353.81,-343.2,1,465,636,155,4.0186,2.6391,-1.23786,0.439641,3.65721,0.00742147,1.86949
11,active,23,405,model3,4,-1424.99,-271.62,1,557,669,122,3.91648,2.51094,-1.36241,0.207238,3.65778,0.122208,1.87447
11,active,24,435,model0,0,-1375.78,-368.339,1,122,630,161,2.14867,-0.495166,,,,,
11,active,24,435,model0,1,-1417.85,-325.773,1,121,643,148,2.19486,-0.473563,,,,,
11,active,24,435,model0,2,-1382.91,-361.38,1,116,619,172,2.25955,-0.468896,,,,,
11,active,24,435,model0,3,-1400.74,-343.378,1,120,636,155,2.18905,-0.357313,,,,,
11,active,24,435,model0,4,-1469.24,-274.502,1,106,669,122,2.17548,-0.398135,,,,,
11,active,24,435,model2B,0,-1270.21,-343.533,1,1106,630,161,4.2141,1.8424,3.76552,0.105939,1.87339,1.71445,
11,active,24,435,model2B,1,-1314.59,-298.758,0,1200,643,148,4.69221,1.27702,5.26691,0.0772524,1.90839,1.74458,
11,active,24,435,model2B,2,-1282.36,-331.579,0,1200,619,172,4.12949,1.79571,3.80617,0.0942402,1.96804,1.76797,
11,active,24,435,model2B,3,-1293.82,-319.642,0,1200,636,155,4.28499,1.60853,4.0741,0.0970663,1.88963,1.82458,
11,active,24,435,model2B,4,-1355.87,-258.283,1,851,669,122,3.91316,1.75706,3.46214,0.132124,1.89491,1.6583,
11,active,24,435,model3,0,-1268.93,-340.998,1,784,630,161,3.9348,3.66568,-1.23809,0.0300128,2.39844,0.956944,1.74456
11,active,24,435,model3,1,-1310.82,-297.977,1,514,643,148,3.98896,2.91428,-1.25348,-0.096969,3.49896,0.236215,1.74838
11,active,24,435,model3,2,-1277.68,-332.189,1,668,619,172,3.97999,3.69972,-1.26596,-0.0501188,3.59891,0.111207,1.81218
11,active,24,435,model3,3,-1286.12,-324.153,1,649,636,155,4.08013,3.03773,-1.14429,-0.0643915,4.37121,-0.111714,1.70195
11,active,24,435,model3,4,-1354.1,-255.457,1,673,669,122,3.85223,2.62234,-1.24028,0.142471,2.92384,0.255003,1.71384
11,active,25,465,model0,0,-1255.67,-308.589,1,111,630,161,1.7757,-0.192436,,,,,
11,active,25,465,model0,1,-1264.39,-299.631,1,108,643,148,1.72882,-0.166477,,,,,
11,active,25,465,model0,2,-1246.24,-318.812,1,126,619,172,1.81188,-0.190355,,,,,
11,active,25,465,model0,3,-1254.88,-309.225,1,93,636,155,1.74049,-0.121338,,,,,
11,active,25,465,model0,4,-1300.07,-264.922,1,375,669,122,1.6894,-0.125443,,,,,
11,active,25,465,model2B,0,-1194.76,-290.952,1,1052,630,161,4.3831,1.07859,3.12383,0.0902211,1.63076,1.16465,
11,active,25,465,model2B,1,-1208.05,-277.789,0,1200,643,148,4.8911,0.977228,3.66696,0.110699,1.60889,1.12237,
11,active,25,465,model2B,2,-1177.84,-308.505,1,1120,619,172,3.83086,1.70146,2.37425,0.120498,1.64804,1.21729,
11,active,25,465,model2B,3,-1191.37,-294.429,0,1200,636,155,4.20002,1.4902,2.52724,0.142719,1.59563,1.21683,
11,active,25,465,model2B,4,-1228.97,-258.713,0,1200,669,122,3.52143,1.72598,1.97505,0.192907,1.54929,1.03455,
11,active,25,465,model3,0,-1192.48,-289.706,1,1081,630,161,3.44335,1.41807,-0.828388,-0.298003,1.96423,1.15565,1.52509
11,active,25,465,model3,1,-1204.41,-277.344,1,507,643,148,3.73467,1.90144,-0.745569,-0.114553,2.40955,0.229064,1.48566
11,active,25,465,model3,2,-1174.33,-308.631,1,674,619,172,3.7318,2.13391,-0.836443,-0.148157,2.73554,0.210941,1.51826
11,active,25,465,model3,3,-1187.31,-295.297,1,757,636,155,3.96706,2.13812,-0.681119,-0.212799,3.16167,0.12376,1.47105
11,active,25,465,model3,4,-1228.36,-254.954,1,668,669,122,3.56686,1.48145,-0.776136,-0.0266618,2.04362,0.566926,1.41069
11,active,26,495,model0,0,-1159.42,-275.271,1,167,630,161,1.52409,0.0142095,,,,,
11,active,26,495,model0,1,-1171.84,-262.32,1,83,643,148,1.49706,0.0201192,,,,,
11,active,26,495,model0,2,-1141.16,-293.649,1,82,619,172,1.52901,0.0235594,,,,,
11,active,26,495,model0,3,-1136.61,-298.246,1,96,636,155,1.44512,0.0651513,,,,,
11,active,26,495,model0,4,-1188.41,-246.811,1,83,669,122,1.4297,0.0110143,,,,,
11,active,26,495,model2B,0,-1126.35,-264.466,1,810,630,161,3.57595,2.82348,1.18522,-0.107412,1.44862,0.79926,
11,active,26,495,model2B,1,-1143.07,-249.434,0,1200,643,148,5.28973,0.87635,2.88887,0.0210884,1.42362,0.851005,
11,active,26,495,model2B,2,-1107.38,-290.312,0,1200,619,172,5.35426,0.277328,4.99251,0.123033,1.4491,0.8248,
11,active,26,495,model2B,3,-1099,-292.473,0,1200,636,155,3.8928,1.8731,1.40926,-0.0406363,1.36495,0.923474,
11,active,26,495,model2B,4,-1154.39,-243.892,0,1200,669,122,4.08845,0.187637,5.54321,0.0830548,1.36307,0.62691,
11,active,26,495,model3,0,-1126.15,-263.389,0,1400,630,161,3.23164,2.93261,-0.404204,-1.1821,3.54861,0.125796,1.42456
11,active,26,495,model3,1,-1139.99,-248.983,1,876,643,148,3.4684,2.38504,-0.385658,-0.431962,2.48872,-0.0287559,1.38781
11,active,26,495,model3,2,-1099,-290.657,1,838,619,172,3.41081,2.16166,-0.48122,-0.501333,3.00154,-0.0686203,1.36657
11,active,26,495,model3,3,-1098.55,-291.728,0,1400,636,155,3.34632,1.9864,-0.347638,-2.455,6.04782,0.153997,1.33422
11,active,26,495,model3,4,-1147,-242.356,0,1400,669,122,3.35229,3.36719,-0.430826,0.680395,0.941054,-6.80701,1.29698
11,active,27,525,model0,0,-1109.18,-270.76,1,87,630,161,1.40726,-0.0175307,,,,,
11,active,27,525,model0,1,-1129.62,-250.313,1,116,643,148,1.40193,-0.0348993,,,,,
11,active,27,525,model0,2,-1093.92,-286.242,1,46,619,172,1.41668,-0.00249004,,,,,
11,active,27,525,model0,3,-1090.46,-290.43,1,98,636,155,1.34394,0.0309815,,,,,
11,active,27,525,model0,4,-1149.49,-230.979,1,92,669,122,1.34887,-0.0440508,,,,,
11,active,27,525,model2B,0,-1079.21,-263.106,0,1200,630,161,3.5948,3.07247,0.969339,-0.277942,1.34174,0.632541,
11,active,27,525,model2B,1,-1096.8,-245.712,0,1200,643,148,5.94021,0.931149,4.13612,-0.167695,1.33251,0.818172,
11,active,27,525,model2B,2,-1068.81,-273.194,0,1200,619,172,4.00742,2.08545,1.14825,-0.14454,1.36112,0.723012,
11,active,27,525,model2B,3,-1054.49,-289.964,0,1200,636,155,6.25332,0.824916,4.6956,-0.0884973,1.27116,0.853222,
11,active,27,525,model2B,4,-1116.1,-225.89,1,1191,669,122,3.67396,2.24629,1.0709,-0.173751,1.27753,0.639406,
11,active,27,525,model3,0,-1081.8,-262.478,0,1400,630,161,2.49392,2.05367,-0.179798,-2.30069,2.98633,1.70673,1.3154
11,active,27,525,model3,1,-1096.73,-245.843,0,1400,643,148,2.01554,6.25467,-0.294464,-4.36377,7.29452,0.287488,1.32855
11,active,27,525,model3,2,-1068.37,-274.922,0,1400,619,172,1.53838,19.7141,-0.219119,-8.54642,15.7371,0.101724,1.35931
11,active,27,525,model3,3,-1055.29,-289.451,0,1400,636,155,3.18069,2.08793,-0.318402,-5.08382,10.7089,0.113408,1.27648
11,active,27,525,model3,4,-1117.59,-226.67,0,1400,669,122,2.99044,25.9861,-0.390597,-5.532,11.2155,0.0986541,1.28188
11,active,28,555,model0,0,-1060.57,-263.945,1,90,630,161,1.30283,-0.066673,,,,,
11,active,28,555,model0,1,-1076.55,-247.945,1,94,643,148,1.29088,-0.0801978,,,,,
11,active,28,555,model0,2,-1049.2,-275.584,1,85,619,172,1.31794,-0.0642438,,,,,
11,active,28,555,model0,3,-1068.72,-255.966,1,87,636,155,1.29882,-0.036793,,,,,
11,active,28,555,model0,4,-1093.55,-232.207,1,80,669,122,1.2407,-0.0584548,,,,,
11,active,28,555,model2B,0,-1034.34,-255.916,1,1117,630,161,4.49644,1.47805,1.47653,-0.0764064,1.24489,0.653427,
11,active,28,555,model2B,1,-1042.3,-248.283,0,1200,643,148,6.86962,0.908413,7.45965,-0.0928976,1.21703,0.73103,
11,active,28,555,model2B,2,-1029.62,-263.05,0,1200,619,172,4.24616,4.56099,0.90069,0.0124736,1.27746,0.618511,
11,active,28,555,model2B,3,-1038.29,-252.104,1,769,636,155,6.955,1.13902,11.0486,0.00147518,1.23817,0.756886,
11,active,28,555,model2B,4,-1062.03,-230.26,1,822,669,122,4.43579,1.13121,1.57084,-0.0222025,1.18231,0.62405,
11,active,28,555,model3,0,-1033.78,-256.669,0,1400,630,161,1.64756,3.24264,-0.268035,-3.1754,4.8877,0.35429,1.24723
11,active,28,555,model3,1,-1044.26,-246.832,0,1400,643,148,3.61982,1.73648,-0.365728,-0.492554,1.5545,1.05763,1.21059
11,active,28,555,model3,2,-1029.37,-262.252,0,1400,619,172,3.36485,1.00586,-0.253759,-1.94759,3.96778,0.443351,1.25959
11,active,28,555,model3,3,-1038.32,-253.192,1,771,636,155,4.06063,2.08098,-0.297977,-0.0615667,1.30093,1.03056,1.21385
11,active,28,555,model3,4,-1061.56,-230.099,0,1400,669,122,1.82571,3.4818,-0.318728,-2.8556,4.6115,0.336313,1.18776
11,active,29,585,model0,0,-1073.39,-257.29,1,179,630,161,1.32953,-0.0144052,,,,,
11,active,29,585,model0,1,-1062.81,-268.159,1,73,643,148,1.26357,-0.0108889,,,,,
11,active,29,585,model0,2,-1054.14,-276.498,1,71,619,172,1.32846,-0.0097116,,,,,
11,active,29,585,model0,3,-1077.5,-253.099,1,231,636,155,1.31689,0.0239799,,,,,
11,active,29,585,model0,4,-1109.44,-221.331,1,83,669,122,1.27049,0.00788299,,,,,
11,active,29,585,model2B,0,-1045.15,-253.148,0,1200,630,161,5.5708,0.791274,2.86853,-0.149281,1.26689,0.706755,
11,active,29,585,model2B,1,-1031.54,-266.502,0,1200,643,148,8.91713,0.595091,13.0089,-0.023622,1.20379,0.705453,
11,active,29,585,model2B,2,-1030.11,-267.311,1,986,619,172,6.80209,0.752858,5.13967,-0.0206439,1.27772,0.684873,
11,active,29,585,model2B,3,-1052.61,-245.807,0,1200,636,155,5.82492,1.08038,3.41595,0.0734601,1.26525,0.733175,
11,active,29,585,model2B,4,-1080.76,-217.185,0,1200,669,122,4.10461,1.08567,1.3849,-0.0253351,1.21737,0.642157,
11,active,29,585,model3,0,-1046.36,-251.491,0,1400,630,161,2.39518,5.83656,-0.316271,-8.51693,16.3615,0.0953354,1.27324
11,active,29,585,model3,1,-1033.41,-265.45,0,1400,643,148,3.195,1.14151,-0.288081,-2.31405,4.94548,0.29243,1.1874
11,active,29,585,model3,2,-1030.4,-267.764,0,1400,619,172,1.81388,2.2247,-0.257087,-4.02272,7.14652,0.195723,1.26952
11,active,29,585,model3,3,-1052.12,-246.712,0,1400,636,155,3.64808,0.995506,-0.18796,-2.34327,5.20053,0.420284,1.2367
11,active,29,585,model3,4,-1080.78,-217.392,0,1400,669,122,2.50816,11.6145,-0.305662,-3.94879,7.51995,0.178057,1.21754
11,active,30,615,model0,0,-1100.15,-268.414,1,278,630,161,1.38727,0.032347,,,,,
11,active,30,615,model0,1,-1111.41,-257.138,1,78,643,148,1.36279,0.00960254,,,,,
