subject,session,window,t_ms,model,fold,train_llh,test_llh,exitflag,nfev,n_train,n_test,p0,p1,p2,p3,p4,p5,p6
8,passive,23,405,model3,0,-849.486,-247.618,0,1400,695,165,1.97851,0.768553,-0.374315,-1.51519,2.2364,0.562339,0.806722
8,passive,23,405,model3,1,-889.211,-202.537,0,1400,699,161,3.79155,2.35,-0.337631,1.04401,-0.624039,59.3917,0.826364
8,passive,23,405,model3,2,-873.805,-219.111,0,1400,680,180,3.34304,1.88653,-0.346183,0.108457,0.310512,1.11179,0.85343
8,passive,23,405,model3,3,-869.799,-222.7,0,1400,686,174,4.18468,1.84794,-0.325445,-4.17735,9.85883,-0.11881,0.799851
8,passive,23,405,model3,4,-878.256,-214.935,1,798,680,180,4.03658,2.47349,-0.303176,0.9707,-0.737268,1.29422,0.849584
8,passive,24,435,model0,0,-898.093,-248.703,1,85,695,165,0.880999,-0.157917,,,,,
8,passive,24,435,model0,1,-937.368,-207.842,1,89,699,161,0.925009,-0.117698,,,,,
8,passive,24,435,model0,2,-914.73,-230.57,1,89,680,180,0.92887,-0.117035,,,,,
8,passive,24,435,model0,3,-915.706,-229.351,1,88,686,174,0.919344,-0.127752,,,,,
8,passive,24,435,model0,4,-912.487,-232.655,1,89,680,180,0.925824,-0.135017,,,,,
8,passive,24,435,model2B,0,-866.946,-245.993,0,1200,695,165,3.79673,1.24856,0.863532,0.000792703,0.842893,0.291137,
8,passive,24,435,model2B,1,-907.039,-203.58,0,1200,699,161,4.09572,1.36302,0.936128,-0.0646012,0.878428,0.373214,
8,passive,24,435,model2B,2,-888.973,-222.109,0,1200,680,180,7.07286,0.736563,4.13702,-0.031867,0.891075,0.373624,
8,passive,24,435,model2B,3,-885.342,-225.907,0,1200,686,174,5.78324,1.02364,2.42635,-0.0773612,0.86979,0.405277,
8,passive,24,435,model2B,4,-890.502,-220.749,0,1200,680,180,6.28209,0.594764,2.47539,-0.0222561,0.88638,0.336765,
8,passive,24,435,model3,0,-864.515,-247.494,0,1400,695,165,0.162457,0.545575,-0.291414,-2.95559,4.15489,0.270934,0.834185
8,passive,24,435,model3,1,-905.263,-204.051,0,1400,699,161,1.03444,6.90385,-0.242556,-3.94835,6.63966,0.153019,0.880312
8,passive,24,435,model3,2,-887.922,-221.463,0,1400,680,180,2.05306,0.894894,-0.253907,0.861982,-2.54043,-0.49264,0.880505
8,passive,24,435,model3,3,-885.703,-224.376,0,1400,686,174,2.7401,1.18956,-0.284195,0.881608,-2.31732,-0.596939,0.87208
8,passive,24,435,model3,4,-889.484,-221.051,0,1400,680,180,2.52826,2.34494,-0.34193,1.2804,-3.01021,-0.288404,0.895877
8,passive,25,465,model0,0,-824.837,-226.086,1,102,695,165,0.792852,-0.0725559,,,,,
8,passive,25,465,model0,1,-859.179,-190.735,1,83,699,161,0.827128,-0.0587724,,,,,
8,passive,25,465,model0,2,-839.703,-210.386,1,83,680,180,0.831878,-0.0517205,,,,,
8,passive,25,465,model0,3,-855.434,-194.993,1,92,686,174,0.842012,-0.0639257,,,,,
8,passive,25,465,model0,4,-818.448,-231.661,1,151,680,180,0.80628,-0.0664675,,,,,
8,passive,25,465,model2B,0,-801.13,-228.61,0,1200,695,165,11.335,0.364017,7.87704,0.00761169,0.767285,0.28261,
8,passive,25,465,model2B,1,-840.568,-186.054,0,1200,699,161,3.0527,2.94218,0.432962,-0.0987928,0.79973,0.196464,
8,passive,25,465,model2B,2,-822.29,-204.61,0,1200,680,180,3.59442,1.37355,0.569183,0.00521374,0.810804,0.260357,
8,passive,25,465,model2B,3,-836.182,-191.644,0,1200,686,174,4.07913,1.65467,0.645999,-0.0666038,0.813212,0.299663,
8,passive,25,465,model2B,4,-801.151,-226.205,0,1200,680,180,3.21466,2.82908,0.413183,-0.186925,0.774277,0.187253,
8,passive,25,465,model3,0,-798.67,-229.532,0,1400,695,165,2.69836,82.3038,-0.275659,-1.0999,2.12121,0.244363,0.76355
8,passive,25,465,model3,1,-839.325,-186.446,0,1400,699,161,1.54965,3.32334,-0.169119,0.284664,-1.53681,-0.931351,0.800145
8,passive,25,465,model3,2,-821.74,-204.128,0,1400,680,180,1.16646,6.23464,-0.190822,0.884098,-2.50258,-0.290168,0.809293
8,passive,25,465,model3,3,-835.366,-191.289,0,1400,686,174,1.31668,4.20012,-0.156931,1.76854,-4.42227,-0.185956,0.81534
8,passive,25,465,model3,4,-802.26,-224.63,1,1329,680,180,2.89462,11.6692,-0.220155,-0.309127,0.504669,2.03126,0.786612
8,passive,26,495,model0,0,-797.983,-228.929,1,67,695,165,0.762781,-0.00245686,,,,,
8,passive,26,495,model0,1,-848.106,-177.505,1,66,699,161,0.814118,-0.00382553,,,,,
8,passive,26,495,model0,2,-820.662,-204.717,1,144,680,180,0.808867,0.0270394,,,,,
8,passive,26,495,model0,3,-837.593,-188.171,1,76,686,174,0.820403,0.0110805,,,,,
8,passive,26,495,model0,4,-792.448,-233.477,1,272,680,180,0.776034,0.0315123,,,,,
8,passive,26,495,model2B,0,-777.448,-238.355,0,1200,695,165,2.68937,4.66513,0.383973,-0.143886,0.740674,0.197603,
8,passive,26,495,model2B,1,-840.286,-172.515,0,1200,699,161,21.1056,0.0632363,6.13504,-0.134759,0.805313,0.174733,
8,passive,26,495,model2B,2,-811.005,-201.352,0,1200,680,180,-11.8274,0.0420291,8.22201,-0.0223956,0.798022,0.223258,
8,passive,26,495,model2B,3,-826.963,-185.837,0,1200,686,174,4.53316,0.975335,0.663379,-0.112817,0.809266,0.274199,
8,passive,26,495,model2B,4,-782.685,-230.135,0,1200,680,180,-21.5295,0.0413542,9.36867,-0.0679675,0.767422,0.221023,
8,passive,26,495,model3,0,-778.255,-237.258,1,1327,695,165,2.38498,3.23711,-0.197581,0.198366,-0.228234,-3.10295,0.738792
8,passive,26,495,model3,1,-840.431,-172.376,0,1400,699,161,-0.280954,0.633051,-0.147949,-2.70018,4.97309,0.0627507,0.804011
8,passive,26,495,model3,2,-810.898,-201.186,0,1400,680,180,1.88644,0.870389,-0.171434,-2.31908,4.87441,0.0344419,0.788165
8,passive,26,495,model3,3,-826.342,-186.092,0,1400,686,174,1.28648,23.5354,-0.0958044,-1.01668,1.4097,0.583049,0.80657
8,passive,26,495,model3,4,-782.401,-230.411,1,1029,680,180,1.76896,0.675418,-0.173031,-1.36096,2.97195,0.0588656,0.752776
8,passive,27,525,model0,0,-824.481,-230.753,1,66,695,165,0.792444,-0.00479427,,,,,
8,passive,27,525,model0,1,-870.727,-183.697,1,84,699,161,0.840933,-0.0113032,,,,,
8,passive,27,525,model0,2,-848.24,-205.996,1,85,680,180,0.842366,0.0353754,,,,,
8,passive,27,525,model0,3,-848.558,-205.186,1,73,686,174,0.833604,0.00972973,,,,,
8,passive,27,525,model0,4,-818.781,-236.151,1,78,680,180,0.806662,0.0542998,,,,,
8,passive,27,525,model2B,0,-808.636,-234.565,0,1200,695,165,7.78739,0.122954,3.53523,0.0442357,0.774921,0.243875,
8,passive,27,525,model2B,1,-862.384,-179.163,0,1200,699,161,8.35221,0.239358,1.95259,0.0685078,0.831746,0.192091,
8,passive,27,525,model2B,2,-839.825,-201.584,0,1200,680,180,-11.2525,0.178183,5.72271,0.126128,0.82668,0.207137,
8,passive,27,525,model2B,3,-838.602,-202.063,0,1200,686,174,-21.0806,0.0506102,8.79253,0.0833697,0.820909,0.203643,
8,passive,27,525,model2B,4,-807.01,-235.241,0,1200,680,180,58.5967,0.0137042,28.1263,0.218965,0.781788,0.263822,
8,passive,27,525,model3,0,-808.055,-234.234,0,1400,695,165,2.39427,0.615881,-0.263888,-0.040198,0.525253,0.37708,0.744077
8,passive,27,525,model3,1,-861.652,-178.995,1,925,699,161,3.57198,0.626323,-0.208723,0.334453,0.0296465,0.412496,0.797426
8,passive,27,525,model3,2,-839.208,-201.447,0,1400,680,180,1.72113,0.303019,-0.205569,-0.366054,1.13686,0.19226,0.804311
8,passive,27,525,model3,3,-838.076,-202.141,0,1400,686,174,-0.17464,0.280416,-0.201989,-3.37908,6.45519,0.0577328,0.808501
8,passive,27,525,model3,4,-806.155,-235.108,0,1400,680,180,2.76538,0.348728,-0.201524,0.143462,0.425764,0.642878,0.749487
8,passive,28,555,model0,0,-778.027,-216.299,1,77,695,165,0.741188,-0.0139262,,,,,
8,passive,28,555,model0,1,-818.393,-175.168,1,74,699,161,0.780256,-0.018921,,,,,
8,passive,28,555,model0,2,-797.923,-195.567,1,74,680,180,0.782295,0.0162154,,,,,
8,passive,28,555,model0,3,-793.063,-199.996,1,64,686,174,0.76882,-0.002939,,,,,
8,passive,28,555,model0,4,-782.543,-211.04,1,83,680,180,0.76483,0.0283761,,,,,
8,passive,28,555,model2B,0,-767.577,-217.268,0,1200,695,165,2.86721,2.58937,0.277693,0.15513,0.730114,0.146972,
8,passive,28,555,model2B,1,-810.072,-172.675,0,1200,699,161,1.68054,0.112725,2.385,0.165689,0.776394,0.148505,
8,passive,28,555,model2B,2,-790.515,-192.118,1,851,680,180,8.37573,0.0047367,53.772,0.245181,0.770298,0.175778,
8,passive,28,555,model2B,3,-783.098,-200.229,0,1200,686,174,6.92796,2.12061,20.2417,-0.240485,0.759279,0.264605,
8,passive,28,555,model2B,4,-773.223,-209.505,0,1200,680,180,2.0502,0.0773646,3.53661,0.289644,0.747141,0.199077,
8,passive,28,555,model3,0,-766.127,-216.955,0,1400,695,165,4.0762,0.489317,-0.201897,1.52251,-2.2257,-0.0949894,0.687792
8,passive,28,555,model3,1,-809.073,-172.933,1,1395,699,161,4.35429,1.20318,-0.13904,-4.10502,9.01427,-0.0280306,0.746283
8,passive,28,555,model3,2,-790.115,-191.936,1,1288,680,180,4.29143,0.340111,-0.172251,-2.18341,5.2344,0.0310614,0.734251
8,passive,28,555,model3,3,-783.855,-197.512,1,1228,686,174,4.33176,1.05267,-0.131102,0.509504,-0.188079,1.35672,0.732542
8,passive,28,555,model3,4,-772.491,-209.562,0,1400,680,180,4.53199,0.434793,-0.165677,0.935414,-0.834698,-0.106133,0.702793
8,passive,29,585,model0,0,-679.678,-171.23,1,73,695,165,0.6434,0.0108892,,,,,
8,passive,29,585,model0,1,-696.254,-154.548,1,73,699,161,0.655147,0.0124778,,,,,
8,passive,29,585,model0,2,-666.986,-183.788,0,400,680,180,0.64375,0.0251719,,,,,
8,passive,29,585,model0,3,-687.743,-163.157,1,81,686,174,0.659447,0.0311688,,,,,
8,passive,29,585,model0,4,-671.417,-179.287,1,79,680,180,0.649523,0.0280601,,,,,
8,passive,29,585,model2B,0,-676.463,-170.569,0,1200,695,165,16.7542,0.138898,2.53626,-0.0653501,0.643639,0.115324,
8,passive,29,585,model2B,1,-691.961,-155.268,0,1200,699,161,-797.01,0.00190289,132.22,-0.378424,0.656499,0.105485,
8,passive,29,585,model2B,2,-663.978,-183.033,0,1200,680,180,-27.9855,0.0227568,6.57574,-0.254254,0.649922,0.111662,
8,passive,29,585,model2B,3,-683.966,-162.658,0,1200,686,174,7.50704,1.74586,12.5074,-0.40956,0.666619,0.150887,
8,passive,29,585,model2B,4,-668.521,-178.111,0,1200,680,180,16.9756,0.222865,3.74385,-0.25684,0.655847,0.119085,
8,passive,29,585,model3,0,-677.633,-170.81,0,1400,695,165,-103.996,0.887707,-0.0649659,-4.3018,5.64322,0.011129,0.642518
8,passive,29,585,model3,1,-693.903,-154.179,0,1400,699,161,-72.8764,0.722587,-0.0560522,-4.17016,5.02319,0.0214345,0.652624
8,passive,29,585,model3,2,-664.302,-183.015,1,1187,680,180,2.51832,0.875071,-0.0538718,0.0620683,0.102539,0.189125,0.639471
8,passive,29,585,model3,3,-684.876,-162.289,0,1400,686,174,4.16523,1.7338,-0.0177758,-5.08283,10.562,-0.00721928,0.653438
8,passive,29,585,model3,4,-668.865,-178.423,0,1400,680,180,1.67464,0.492909,-0.0643045,0.432012,-0.709005,-0.105845,0.643495
8,passive,30,615,model0,0,-620.678,-164.352,1,85,695,165,0.591011,0.0311932,,,,,
8,passive,30,615,model0,1,-641.487,-143.139,1,92,699,161,0.605801,0.0345392,,,,,
8,passive,30,615,model0,2,-628.926,-155.756,1,90,680,180,0.610122,0.0541329,,,,,
8,passive,30,615,model0,3,-636.43,-148.469,1,99,686,174,0.611919,0.0597173,,,,,
8,passive,30,615,model0,4,-608.997,-175.713,1,83,680,180,0.592516,0.0484699,,,,,
8,passive,30,615,model2B,0,-619.778,-164.621,0,1200,695,165,25.3151,0.173666,5.56089,-0.242515,0.596157,0.0808342,
8,passive,30,615,model2B,1,-640.381,-143.172,0,1200,699,161,-20.4213,0.0173457,2.79375,-1.00014,0.639685,0.0636773,
8,passive,30,615,model2B,2,-628.199,-155.477,0,1200,680,180,3.73592,0.0464052,0.504696,-1.88911,0.712051,0.0688004,
8,passive,30,615,model2B,3,-634.777,-149.633,0,1200,686,174,61.4629,0.0297304,0.852965,-5.76227,0.974345,0.0712658,
8,passive,30,615,model2B,4,-608.57,-175.146,0,1200,680,180,62.1694,0.0300882,2.06185,-0.873385,0.63468,0.0677984,
8,passive,30,615,model3,0,-620.271,-164.516,0,1400,695,165,-145.643,0.978951,-0.000807206,0.947856,-3.21793,-0.00625428,0.590828
8,passive,30,615,model3,1,-641.052,-143.239,0,1400,699,161,29.1237,-0.0857596,0.0237414,-0.291678,2.12989,0.0649837,0.604891
8,passive,30,615,model3,2,-628.821,-155.558,0,1400,680,180,-15.3861,0.239005,0.0403363,-0.650011,0.760163,0.141747,0.610282
8,passive,30,615,model3,3,-635.938,-148.665,0,1400,686,174,-30.2564,0.5537,0.050988,-2.44527,3.74198,0.0212784,0.611439
8,passive,30,615,model3,4,-608.604,-176.112,0,1400,680,180,-38.7486,0.0405742,0.00326284,-0.00485382,0.0753177,0.0748857,0.591907
8,passive,31,645,model0,0,-594.928,-179.836,1,86,695,165,0.569531,0.0242192,,,,,
8,passive,31,645,model0,1,-630.589,-142.788,1,91,699,161,0.59646,0.0179436,,,,,
8,passive,31,645,model0,2,-631.547,-142.401,1,102,680,180,0.612518,0.0519125,,,,,
8,passive,31,645,model0,3,-632.033,-141.372,1,87,686,174,0.607982,0.0429864,,,,,
8,passive,31,645,model0,4,-599.308,-174.055,1,95,680,180,0.584136,0.0484515,,,,,
8,passive,31,645,model2B,0,-594.447,-180.713,0,1200,695,165,-131.913,0.00381596,12.5276,0.314993,0.561576,0.0520853,
8,passive,31,645,model2B,1,-630.336,-143.031,0,1200,699,161,-400.483,2.89588e-05,14.8058,62.6062,-0.463992,0.0172088,
8,passive,31,645,model2B,2,-631.168,-142.774,0,1200,680,180,57.8622,0.000119691,3.35646,84.5075,-3.75202,0.0518972,
8,passive,31,645,model2B,3,-631.93,-141.818,0,1200,686,174,48.9707,-0.114634,0.617279,12.8256,0.0568857,0.0420508,
8,passive,31,645,model2B,4,-599.143,-174.208,0,1200,680,180,-177.296,0.0207609,0.0290546,391.975,-19.3665,0.0509316,
8,passive,31,645,model3,0,-593.929,-180.871,0,1400,695,165,10.0539,0.537343,0.00449574,0.831861,-5.03485,3.05397,0.55541
8,passive,31,645,model3,1,-630.523,-142.962,0,1400,699,161,-14.4383,0.452528,0.0274619,-0.0623316,0.47678,-0.09345,0.596361
8,passive,31,645,model3,2,-631.404,-142.707,1,1201,680,180,-72.5321,0.373219,0.0800098,0.0166519,0.029652,0.350532,0.612379
8,passive,31,645,model3,3,-632.001,-141.404,0,1400,686,174,-106.023,0.0373168,0.0392971,-0.399001,0.55625,0.0124826,0.607966
8,passive,31,645,model3,4,-599.271,-174.111,0,1400,680,180,23.5372,-0.136333,0.0457168,-0.0741771,0.160216,-0.0590628,0.584116
8,passive,32,675,model0,0,-572.199,-180.531,1,92,695,165,0.551189,0.0170966,,,,,
8,passive,32,675,model0,1,-609.963,-141.029,1,62,699,161,0.579079,0.000107838,,,,,
8,passive,32,675,model0,2,-611.316,-139.945,1,89,680,180,0.594562,0.0288746,,,,,
8,passive,32,675,model0,3,-609.918,-140.862,1,89,686,174,0.588709,0.0181256,,,,,
8,passive,32,675,model0,4,-595.904,-154.811,1,88,680,180,0.581251,0.0296002,,,,,
8,passive,32,675,model2B,0,-571.502,-181.782,0,1200,695,165,-146.189,0.00583463,6.53381,1.06182,0.532724,0.0368275,
8,passive,32,675,model2B,1,-608.945,-142.234,0,1200,699,161,-4.79325,0.0665807,0.0155821,51.3741,0.536044,0.0014334,
8,passive,32,675,model2B,2,-611.241,-139.822,0,1200,680,180,-0.934056,0.0518456,0.00922454,29.9331,-0.269249,0.0291534,
8,passive,32,675,model2B,3,-609.827,-141.293,0,1200,686,174,49.6201,0.0163975,-0.304341,3.23876,0.535287,0.0137252,
8,passive,32,675,model2B,4,-595.599,-154.934,0,1200,680,180,-495.813,1.25185e-05,14.1961,157.822,-4.37341,0.0315037,
8,passive,32,675,model3,0,-571.97,-181.363,0,1400,695,165,-106.992,0.273454,-0.0145124,-0.106651,0.163483,0.0123022,0.55105
8,passive,32,675,model3,1,-607.298,-141.884,1,1145,699,161,12.5471,0.452266,0.0173688,-0.300669,-1.01749,-0.405384,0.559556
8,passive,32,675,model3,2,-611.103,-140.144,0,1400,680,180,-36.7816,0.281919,0.0622035,0.278447,-0.256197,0.327562,0.594368
8,passive,32,675,model3,3,-609.866,-140.838,0,1400,686,174,-101.196,0.133276,0.0343392,0.0438657,-0.0294462,0.0383523,0.588552
8,passive,32,675,model3,4,-593.834,-154.915,0,1400,680,180,13.3607,0.530721,0.0370607,1.10286,-6.66234,0.0367985,0.570253
8,passive,33,705,model0,0,-527.514,-168.991,1,328,695,165,0.516908,0.0281185,,,,,
8,passive,33,705,model0,1,-564.393,-130.078,1,84,699,161,0.542518,0.0096153,,,,,
8,passive,33,705,model0,2,-557.521,-136.946,1,79,680,180,0.54938,0.0224943,,,,,
8,passive,33,705,model0,3,-571.074,-123.781,1,82,686,174,0.556284,0.0208886,,,,,
8,passive,33,705,model0,4,-554.394,-139.985,1,84,680,180,0.546787,0.0178105,,,,,
8,passive,33,705,model2B,0,-526.669,-171.293,0,1200,695,165,-45.1479,-0.0030223,0.181122,-79.7335,2.68215,0.0268204,
8,passive,33,705,model2B,1,-564.386,-130.094,0,1200,699,161,272.219,-4.5713e-06,-7.97995,-99.541,1.47596,0.00940067,
8,passive,33,705,model2B,2,-557.002,-137.969,0,1200,680,180,-69.4164,-0.0857752,-0.390121,-121.706,3.29249,0.0227084,
8,passive,33,705,model2B,3,-570.941,-124.042,0,1200,686,174,184.079,-1.59473e-05,-9.06223,-119.286,2.99441,0.0205299,
8,passive,33,705,model2B,4,-554.141,-140.423,0,1200,680,180,-11.9475,-0.0355115,0.927851,-0.376236,0.553379,-0.001236,
8,passive,33,705,model3,0,-527.238,-169.956,1,360,695,165,2.94992,-0.00596143,-0.00797406,0.0813588,-0.00610025,-0.000822358,0.515132
8,passive,33,705,model3,1,-564.294,-130.189,0,1400,699,161,9.22665,-0.119614,0.0258426,-0.591185,1.06683,-0.0327552,0.542296
8,passive,33,705,model3,2,-557.517,-136.944,0,1400,680,180,-27.1479,-0.0154217,0.0253404,0.0658001,-0.162158,-0.0274744,0.549318
8,passive,33,705,model3,3,-570.846,-123.659,0,1400,686,174,1.55324,3.30076,0.0461556,-1.08401,2.13061,0.0244563,0.556334
8,passive,33,705,model3,4,-554.191,-140.334,0,1400,680,180,25.6798,-0.0153449,0.046003,-0.0769079,0.159002,0.0157331,0.546062
8,passive,34,735,model0,0,-575.838,-189.581,1,82,695,165,0.554089,0.0228239,,,,,
8,passive,34,735,model0,1,-618.662,-143.788,1,86,699,161,0.586313,0.0148875,,,,,
8,passive,34,735,model0,2,-611.415,-151.231,1,85,680,180,0.594634,0.0302214,,,,,
8,passive,34,735,model0,3,-630.378,-133,1,87,686,174,0.606495,0.0296986,,,,,
8,passive,34,735,model0,4,-609.752,-152.987,1,94,680,180,0.59322,0.00663807,,,,,
8,passive,34,735,model2B,0,-571.34,-202.072,0,1200,695,165,-8.05956,0.920083,30.2699,7.14666,0.312599,0.0382472,
8,passive,34,735,model2B,1,-617.96,-144.254,1,928,699,161,-18.5266,0.0439072,1.44247,-0.441294,0.592446,0.0468526,
8,passive,34,735,model2B,2,-610.918,-151.387,0,1200,680,180,2.52048,0.040945,1.13445,-0.40787,0.606602,0.0593077,
8,passive,34,735,model2B,3,-630.011,-132.861,0,1200,686,174,-25.7066,0.169328,7.29452,0.316291,0.596841,0.0530653,
8,passive,34,735,model2B,4,-609.192,-152.756,0,1200,680,180,6.9472,1.55823,1.46069,-0.063743,0.593134,0.0593159,
8,passive,34,735,model3,0,-574.435,-191.243,1,1381,695,165,3.97196,-0.403759,-0.0350112,-0.0246487,0.36363,0.959251,0.548066
8,passive,34,735,model3,1,-617.087,-144.257,0,1400,699,161,5.31083,2.97701,0.00601574,-1.56745,6.01546,2.61954,0.577853
8,passive,34,735,model3,2,-610.39,-151.312,0,1400,680,180,4.99031,19.3248,0.0156172,0.206106,-0.0612746,1.37315,0.592853
8,passive,34,735,model3,3,-630.02,-132.879,1,1284,686,174,13.7594,0.03641,-0.00924946,-0.106805,0.791958,0.0937095,0.603934
8,passive,34,735,model3,4,-609.477,-152.746,0,1400,680,180,-12.1837,0.208908,-0.0152667,-0.572953,0.700982,0.106994,0.593295
8,passive,35,765,model0,0,-690.38,-187.676,1,82,695,165,0.653359,-0.0357105,,,,,
8,passive,35,765,model0,1,-711.918,-165.218,1,284,699,161,0.670013,-0.0231231,,,,,
8,passive,35,765,model0,2,-702.435,-175.192,1,56,680,180,0.679788,0.00259637,,,,,
8,passive,35,765,model0,3,-696.862,-180.653,1,59,686,174,0.668274,0.002759,,,,,
8,passive,35,765,model0,4,-704.917,-172.675,1,85,680,180,0.682316,-0.0339104,,,,,
8,passive,35,765,model2B,0,-682.255,-194.039,0,1200,695,165,-15.6154,0.168483,4.71073,0.947409,0.682033,0.0424179,
8,passive,35,765,model2B,1,-705.515,-166.778,0,1200,699,161,4.86814,2.93817,0.350985,-0.378588,0.655899,0.145797,
8,passive,35,765,model2B,2,-698.587,-174.751,0,1200,680,180,-7.26726,0.352528,2.3602,0.792035,0.674952,0.0573824,
8,passive,35,765,model2B,3,-693.123,-179.163,0,1200,686,174,8.74576,0.986141,7.98276,-0.0927206,0.664114,0.142788,
8,passive,35,765,model2B,4,-700.676,-171.568,0,1200,680,180,5.8962,2.54039,2.04231,-0.328838,0.668792,0.122744,
8,passive,35,765,model3,0,-683.189,-191.77,0,1400,695,165,6.19157,0.551843,-0.145315,0.00028496,0.956852,-0.229818,0.59652
8,passive,35,765,model3,1,-707.936,-164.236,1,984,699,161,3.04544,1.71063,-0.136129,0.0782136,0.413568,-2.61855,0.651223
8,passive,35,765,model3,2,-698.401,-173.904,0,1400,680,180,4.55502,1.41161,-0.0334751,0.0181117,0.261251,7.89892,0.673199
8,passive,35,765,model3,3,-692.891,-179.734,1,1363,686,174,5.9195,0.597298,-0.0860224,0.0040703,0.707134,-0.486097,0.633016
8,passive,35,765,model3,4,-701.241,-170.627,0,1400,680,180,4.17388,3.99348,-0.0585798,-0.35725,0.54109,2.61675,0.678224
8,passive,36,795,model0,0,-775.485,-185.575,1,91,695,165,0.738527,-0.0989012,,,,,
8,passive,36,795,model0,1,-779.933,-180.66,1,119,699,161,0.738468,-0.074365,,,,,
8,passive,36,795,model0,2,-768.251,-192.731,1,84,680,180,0.748915,-0.0565196,,,,,
8,passive,36,795,model0,3,-754.82,-206.471,1,88,686,174,0.727157,-0.0508297,,,,,
8,passive,36,795,model0,4,-762.447,-198.394,1,90,680,180,0.742542,-0.091826,,,,,
8,passive,36,795,model2B,0,-768.166,-183.766,0,1200,695,165,5.8579,0.927048,0.892376,-0.298015,0.702551,0.0941906,
8,passive,36,795,model2B,1,-774.029,-180.427,0,1200,699,161,13.2482,0.203626,2.9179,-0.160298,0.718909,0.079951,
8,passive,36,795,model2B,2,-762.111,-192.269,0,1200,680,180,11.5085,0.522381,8.7461,0.291112,0.761521,0.112645,
8,passive,36,795,model2B,3,-746.096,-205.15,0,1200,686,174,4.83875,1.41471,0.552545,-0.2081,0.708578,0.171867,
8,passive,36,795,model2B,4,-755.102,-196.526,1,1169,680,180,5.69876,1.50046,0.98176,-0.443696,0.695974,0.105829,
8,passive,36,795,model3,0,-766.946,-184.445,0,1400,695,165,1.06891,24.7957,-0.153128,4.74405,-10.1738,-0.0448363,0.730009
8,passive,36,795,model3,1,-770.884,-179.76,0,1400,699,161,4.08475,9.01467,-0.123998,1.56486,-3.43226,-0.434055,0.728997
8,passive,36,795,model3,2,-760.493,-190.787,1,1271,680,180,6.4164,-0.348307,-0.0764884,-0.139162,7.47523,1.90197,0.736217
8,passive,36,795,model3,3,-750.508,-206.109,0,1400,686,174,-21.876,1.51207,-0.0492803,-2.71987,3.51758,0.0463417,0.722428
8,passive,36,795,model3,4,-755.325,-196.382,1,880,680,180,2.10115,1.63682,-0.0528186,0.326094,-1.49021,-0.591096,0.724211
8,passive,37,825,model0,0,-691.969,-170.01,1,89,695,165,0.654861,-0.0843636,,,,,
8,passive,37,825,model0,1,-695.338,-166.658,1,89,699,161,0.654312,-0.0711189,,,,,
8,passive,37,825,model0,2,-684.662,-177.393,1,196,680,180,0.662265,-0.0662098,,,,,
8,passive,37,825,model0,3,-699.419,-162.879,1,84,686,174,0.670762,-0.0658781,,,,,
8,passive,37,825,model0,4,-675.09,-187.498,1,100,680,180,0.653036,-0.102625,,,,,
8,passive,37,825,model2B,0,-685.285,-169.261,0,1200,695,165,7.73766,1.13707,5.90424,0.12846,0.659553,0.104424,
8,passive,37,825,model2B,1,-687.81,-166.526,0,1200,699,161,8.25416,1.39962,25.3554,-0.0309152,0.645108,0.133676,
8,passive,37,825,model2B,2,-677.78,-176.583,0,1200,680,180,4.16855,4.49837,0.257704,0.111713,0.663,0.129835,
8,passive,37,825,model2B,3,-696.886,-162.223,0,1200,686,174,-1409.35,0.00108043,195.829,-0.0694932,0.663529,0.0113869,
8,passive,37,825,model2B,4,-672.495,-188.703,0,1200,680,180,6.06921,0.38429,0.338167,-0.860728,0.564331,-0.0417112,
8,passive,37,825,model3,0,-690.786,-169.701,0,1400,695,165,-23.5679,0.341435,-0.0645365,-0.796321,0.977163,0.0357316,0.652554
8,passive,37,825,model3,1,-687.147,-165.034,0,1400,699,161,4.95499,0.198625,-0.0552927,-0.421665,1.40429,0.986787,0.635694
8,passive,37,825,model3,2,-679.341,-178.8,0,1400,680,180,-0.656382,-0.711381,-0.0108962,-1.59345,6.64409,-0.81538,0.624441
8,passive,37,825,model3,3,-690.405,-162.611,0,1400,686,174,8.83644,-1.36319,-0.0194932,-0.195447,7.39823,0.798289,0.661958
8,passive,37,825,model3,4,-672.637,-187.521,0,1400,680,180,5.25243,-1.32232,0.0217584,-21.2849,21.1414,-35.1373,0.649242
8,passive,38,855,model0,0,-593.185,-147.37,1,85,695,165,0.568142,-0.0144891,,,,,
8,passive,38,855,model0,1,-600.377,-140.118,1,80,699,161,0.571211,-0.0158368,,,,,
8,passive,38,855,model0,2,-585.939,-154.72,1,78,680,180,0.572789,-0.00760738,,,,,
8,passive,38,855,model0,3,-604.742,-136.094,1,87,686,174,0.584294,-0.0179372,,,,,
8,passive,38,855,model0,4,-576.502,-164.783,1,92,680,180,0.564907,-0.041592,,,,,
8,passive,38,855,model2B,0,-590.439,-148.079,1,1155,695,165,6.54914,0.684269,0.515321,0.410565,0.572104,0.0695872,
8,passive,38,855,model2B,1,-599.22,-140.215,0,1200,699,161,-719.95,0.00178327,56.2007,0.263851,0.574535,0.0268099,
8,passive,38,855,model2B,2,-584.046,-156.431,0,1200,680,180,12.3509,0.0315172,0.498913,4.43434,0.606151,0.00192328,
