subject,window,t_ms,model0,model2B,model3
13,13,105,-149.407,-149.814,-150.886
13,14,135,-194.069,-190.595,-191.234
13,15,165,-238.492,-230.344,-229.983
13,16,195,-258.335,-246.993,-247
13,17,225,-284.006,-268.07,-268.843
13,18,255,-328.212,-304.098,-303.82
13,19,285,-358.397,-327.53,-326.704
13,20,315,-355.122,-326.782,-326.06
13,21,345,-320.192,-298.1,-297.101
13,22,375,-295.625,-279.038,-278.021
13,23,405,-301.138,-285.544,-285.548
13,24,435,-299.793,-283.763,-283.999
13,25,465,-292.605,-279.31,-279.234
13,26,495,-298.689,-284.67,-284.972
13,27,525,-313.709,-299.189,-299.398
13,28,555,-305.729,-292.787,-292.073
13,29,585,-290.658,-278.971,-279.335
13,30,615,-308.663,-295.665,-295.655
13,31,645,-325.383,-309.652,-309.053
13,32,675,-306.972,-293.396,-293.186
13,33,705,-275.181,-267.655,-267.709
13,34,735,-256.747,-252.058,-252.385
13,35,765,-252.691,-247.805,-248.079
13,36,795,-246.427,-241.784,-241.919
13,37,825,-232.147,-227.8,-227.959
13,38,855,-223.931,-220.573,-220.319
13,39,885,-205.711,-203.998,-203.716
13,40,915,-184.755,-184.342,-184.224
13,41,945,-175.256,-174.471,-174.728
13,42,975,-169.383,-167.939,-168.372
13,43,1005,-176.282,-176.245,-176.564
13,44,1035,-149.166,-149.627,-149.316
13,45,1065,-150.855,-151.096,-151.298
13,46,1095,-144.673,-144.715,-144.908
13,47,1125,-143.711,-143.989,-143.81
13,48,1155,-133.615,-133.685,-133.543
13,49,1185,-127.737,-127.811,-128.557
13,50,1215,-136.37,-136.678,-137.155
13,51,1245,-132.371,-132.835,-132.629
13,52,1275,-129.391,-129.88,-129.926
14,0,-285,-135.192,-135.631,-135.356
14,1,-255,-132.832,-132.312,-131.845
14,2,-225,-128.954,-128.897,-129.131
14,3,-195,-128.394,-128.148,-128.634
14,4,-165,-116.653,-117.121,-116.789
14,5,-135,-127.916,-128.567,-128.744
14,6,-105,-139.724,-140.651,-140.335
14,7,-75,-151.854,-152.189,-151.946
14,8,-45,-172.046,-171.355,-171.477
14,9,-15,-182.414,-182.474,-182.987
14,10,15,-168.324,-168.364,-168.662
14,11,45,-170.845,-169.819,-170.181
14,12,75,-199.101,-199.035,-199.832
14,13,105,-214.404,-214.823,-214.62
14,14,135,-350.257,-329.775,-330.887
14,15,165,-457.728,-422.964,-423.42
14,16,195,-464.128,-428.632,-427.569
14,17,225,-401.96,-374.792,-373.188
14,18,255,-370.844,-349.713,-349.58
14,19,285,-401.467,-371.802,-371.597
14,20,315,-423.672,-388.42,-387.879
14,21,345,-435.664,-398.035,-398.667
14,22,375,-454.829,-411.318,-410.903
14,23,405,-468.822,-423.246,-423.519
14,24,435,-449.772,-406.905,-405.336
14,25,465,-412.768,-379.16,-377.691
14,26,495,-385.493,-360.144,-358.973
14,27,525,-378.494,-356.377,-353.866
14,28,555,-379.273,-359.699,-357.221
14,29,585,-372.807,-355.853,-354.234
14,30,615,-358.111,-341.186,-340.315
14,31,645,-336.688,-320.67,-321.013
14,32,675,-312.547,-298.78,-299.016
14,33,705,-300.4,-288.631,-288.209
14,34,735,-296.944,-286.825,-286.783
14,35,765,-270.016,-263.279,-263.071
14,36,795,-233.665,-231.711,-231.778
14,37,825,-212.078,-212.07,-211.535
14,38,855,-203.185,-202.959,-203.205
14,39,885,-202.82,-202.111,-203.396
14,40,915,-208.811,-207.705,-207.458
14,41,945,-212.104,-211.904,-211.53
14,42,975,-203.825,-203.547,-204.044
14,43,1005,-199.543,-199.357,-199.702
14,44,1035,-205.733,-204.907,-204.829
14,45,1065,-202.867,-201.571,-202.276
14,46,1095,-195.453,-194.641,-194.368
14,47,1125,-208.037,-207.55,-207.675
14,48,1155,-204.8,-203.447,-204.052
14,49,1185,-208.815,-207.241,-207.838
14,50,1215,-192.572,-191.707,-192.329
14,51,1245,-171.589,-172.016,-171.874
14,52,1275,-173.006,-173.341,-173.949
15,0,-285,-107.379,-106.791,-106.995
15,1,-255,-110.134,-110.139,-110.349
15,2,-225,-113.863,-114.125,-113.892
15,3,-195,-114.379,-114.494,-114.419
15,4,-165,-124.257,-124.754,-124.636
15,5,-135,-119.485,-119.448,-119.337
15,6,-105,-133.114,-133.212,-133.975
15,7,-75,-148.975,-147.817,-147.483
15,8,-45,-138.19,-137.2,-137.444
15,9,-15,-120.276,-120.787,-120.356
15,10,15,-134.969,-135.06,-135.169
15,11,45,-155.211,-154.451,-154.99
15,12,75,-148.787,-149.003,-149.506
15,13,105,-162.823,-161.976,-161.793
15,14,135,-263.331,-247.123,-247.595
15,15,165,-329.536,-303.636,-304.608
15,16,195,-321.384,-297.69,-298.226
15,17,225,-287.516,-271.273,-271.905
15,18,255,-287.136,-271.46,-271.306
15,19,285,-293.611,-275.038,-274.835
15,20,315,-286.25,-271.138,-270.979
15,21,345,-268.63,-254.977,-254.573
15,22,375,-274.277,-258.886,-258.746
15,23,405,-289.732,-273.649,-272.222
15,24,435,-301.772,-285.822,-285.572
15,25,465,-319.873,-302.516,-303.075
15,26,495,-331.239,-309.55,-309.708
15,27,525,-334.306,-312.439,-313.52
15,28,555,-322.13,-302.779,-303.964
15,29,585,-312.393,-295.507,-295.997
15,30,615,-311.642,-295.249,-295.864
15,31,645,-304.823,-289.239,-289.223
15,32,675,-283.225,-270.274,-270.346
15,33,705,-262.164,-253.767,-253.235
15,34,735,-259.11,-251.116,-251.041
15,35,765,-268.63,-260.247,-260.631
15,36,795,-257.616,-250.037,-250.012
15,37,825,-219.343,-214.65,-215.539
15,38,855,-190.753,-189.558,-189.964
15,39,885,-193.998,-192.782,-193.033
15,40,915,-197.166,-196.036,-196.189
15,41,945,-176.237,-175.87,-175.623
15,42,975,-165.673,-165.749,-165.897
15,43,1005,-164.426,-164.408,-164.601
15,44,1035,-152.944,-153.182,-153.225
15,45,1065,-152.125,-152.339,-152.335
15,46,1095,-159.252,-159.422,-159.526
15,47,1125,-154.2,-155.299,-153.874
15,48,1155,-155.421,-155.296,-155.691
15,49,1185,-149.664,-149.034,-149.247
15,50,1215,-137.573,-137.526,-138.968
15,51,1245,-138.579,-139.288,-140.614
15,52,1275,-128.212,-128.096,-128.764
16,0,-285,-104.147,-104.086,-104.55
16,1,-255,-107.475,-107.65,-107.485
16,2,-225,-100.482,-101.159,-100.112
16,3,-195,-102.679,-102.803,-102.663
16,4,-165,-107.411,-107.02,-107.016
16,5,-135,-123.908,-123.767,-124.224
16,6,-105,-122.788,-124.092,-123.191
16,7,-75,-131.056,-130.696,-129.603
16,8,-45,-140.463,-140.69,-139.817
16,9,-15,-124.088,-124.361,-124.603
16,10,15,-124.114,-124.956,-124.203
16,11,45,-139.454,-139.205,-139.531
16,12,75,-133.312,-133.442,-133.138
16,13,105,-129.921,-130.509,-130.368
16,14,135,-188.292,-187.018,-187.366
16,15,165,-222.127,-218.251,-218.936
16,16,195,-198.439,-193.376,-193.676
16,17,225,-210.447,-204.455,-205.343
16,18,255,-252.44,-244.412,-244.638
16,19,285,-270.549,-258.205,-258.159
16,20,315,-277.833,-262.909,-262.155
16,21,345,-276.785,-262.989,-262.294
16,22,375,-266.168,-253.304,-252.948
16,23,405,-277.288,-265.243,-263.328
16,24,435,-286.999,-269.147,-268.817
16,25,465,-277.056,-257.363,-256.896
16,26,495,-266.44,-250.368,-249.724
16,27,525,-282.34,-267.347,-265.016
16,28,555,-297.521,-276.326,-275.995
16,29,585,-305.855,-288.944,-289.056
16,30,615,-275.34,-264.198,-263.403
16,31,645,-271.169,-260.446,-260.679
16,32,675,-283.416,-274.098,-274.062
16,33,705,-247.736,-240.163,-240.216
16,34,735,-209.148,-203.413,-202.594
16,35,765,-229.827,-224.113,-225.129
16,36,795,-224.581,-219.748,-221.291
16,37,825,-194.584,-190.237,-190.468
16,38,855,-220.754,-216.714,-217.409
16,39,885,-216.89,-213.512,-213.147
16,40,915,-168.426,-166.313,-165.795
16,41,945,-170.581,-168.233,-168.208
16,42,975,-203.115,-199.51,-200.456
16,43,1005,-194.977,-192.482,-193.449
16,44,1035,-145.051,-144.42,-144.954
16,45,1065,-145.019,-144.508,-144.062
16,46,1095,-187.995,-184.863,-184.45
16,47,1125,-195.578,-194.395,-193.55
16,48,1155,-145.237,-145.242,-144.908
16,49,1185,-141.169,-140.948,-141.607
16,50,1215,-149.65,-149.206,-149.128
16,51,1245,-135.968,-135.302,-135.073
16,52,1275,-118.852,-118.85,-118.859
17,0,-285,-125.671,-125.733,-125.894
17,1,-255,-123.028,-123.023,-123.01
17,2,-225,-109.426,-109.507,-109.398
17,3,-195,-99.6843,-99.7227,-100.324
17,4,-165,-105.727,-105.811,-105.767
17,5,-135,-142.333,-142.732,-141.922
17,6,-105,-139.273,-140.055,-139.627
17,7,-75,-121.233,-121.576,-121.797
17,8,-45,-107.848,-107.708,-107.963
17,9,-15,-124.88,-125.457,-125.954
17,10,15,-121.133,-121.636,-121.298
17,11,45,-119.545,-119.886,-119.162
17,12,75,-122.902,-123.252,-122.96
17,13,105,-163.043,-162.578,-162.896
17,14,135,-227.079,-223.538,-224.6
17,15,165,-272.123,-262.668,-262.225
17,16,195,-283.606,-272.292,-271.275
17,17,225,-264.764,-257.006,-257.324
17,18,255,-244.499,-239.824,-240.191
17,19,285,-259.395,-253.548,-253.612
17,20,315,-294.875,-285.897,-285.433
17,21,345,-312.64,-299.131,-297.544
17,22,375,-328.69,-315.824,-314.541
17,23,405,-331.066,-317.776,-315.958
17,24,435,-327.146,-310.971,-310.015
17,25,465,-310.326,-294.405,-294.133
17,26,495,-279.46,-269.032,-267.755
17,27,525,-258.61,-251.434,-250.572
17,28,555,-246.886,-239.279,-239.079
17,29,585,-236.259,-229.118,-229.091
17,30,615,-221.532,-217.871,-217.444
17,31,645,-218.208,-218.877,-218.264
17,32,675,-218.767,-218.11,-217.931
17,33,705,-211.431,-209.191,-208.156
17,34,735,-201.631,-200.965,-199.938
17,35,765,-186.889,-186.453,-185.907
17,36,795,-183.324,-183.16,-183.44
17,37,825,-189.164,-190.118,-189.751
17,38,855,-196.382,-195.904,-195.668
17,39,885,-183.156,-182.334,-181.93
17,40,915,-184.761,-184.013,-184.136
17,41,945,-182.425,-182.606,-182.023
17,42,975,-177.17,-177.093,-173.839
17,43,1005,-170.174,-171.419,-164.836
17,44,1035,-159.226,-159.168,-159.46
17,45,1065,-151.824,-152.109,-152.047
17,46,1095,-161.678,-161.5,-162.61
17,47,1125,-191.125,-190.478,-190.247
17,48,1155,-184.305,-184.211,-184.804
17,49,1185,-159.96,-159.802,-159.94
17,50,1215,-174.88,-176.028,-175.064
17,51,1245,-166.795,-167.329,-167.314
17,52,1275,-164.622,-165.331,-164.831
18,0,-285,-87.784,-88.271,-87.5995
18,1,-255,-79.3682,-78.1643,-78.5424
18,2,-225,-90.6557,-91.1212,-91.3667
18,3,-195,-103.431,-103.988,-103.524
18,4,-165,-96.7709,-97.0044,-96.6984
18,5,-135,-104.121,-103.845,-103.512
18,6,-105,-123.936,-124.386,-124.064
18,7,-75,-115.002,-115.28,-115.308
18,8,-45,-92.7608,-92.7409,-93.1178
18,9,-15,-144.167,-144.249,-143.936
18,10,15,-167.086,-166.407,-165.999
18,11,45,-143.52,-142.816,-142.215
18,12,75,-137.435,-136.782,-137.033
18,13,105,-148.334,-148.515,-148.118
18,14,135,-169.17,-166.466,-165.901
18,15,165,-237.988,-229.529,-229.262
18,16,195,-270.16,-257.418,-257.531
18,17,225,-259.172,-246.939,-246.248
18,18,255,-251.783,-243.678,-243.775
18,19,285,-265.571,-257.225,-256.449
18,20,315,-274.216,-257.987,-257.67
18,21,345,-278.015,-260.829,-260.93
18,22,375,-272.966,-257.721,-258.043
18,23,405,-268.705,-252.811,-253.006
18,24,435,-278.557,-260.964,-260.893
18,25,465,-270.224,-253.744,-253.92
18,26,495,-238.414,-225.015,-225.05
18,27,525,-232.916,-222.052,-222.157
18,28,555,-256.179,-245.945,-245.819
18,29,585,-269.69,-258.352,-259.484
18,30,615,-273.967,-260.541,-260.784
18,31,645,-288.605,-273.041,-272.981
18,32,675,-297.033,-283.728,-283.223
18,33,705,-270.019,-259.903,-261.82
18,34,735,-238.263,-229.846,-230.12
18,35,765,-244.961,-238.546,-239.179
18,36,795,-240.809,-232.657,-233.034
18,37,825,-247.347,-236.448,-237.228
18,38,855,-269.236,-260.477,-260.192
18,39,885,-245.98,-238.944,-238.721
18,40,915,-207.95,-203.638,-204.477
18,41,945,-197.853,-194.138,-194.994
18,42,975,-202.135,-198.004,-197.611
18,43,1005,-199.745,-196.016,-195.093
18,44,1035,-189.674,-187.6,-187.864
18,45,1065,-179.493,-178.256,-178.702
18,46,1095,-164.819,-164.608,-164.361
18,47,1125,-144.442,-145.829,-144.586
18,48,1155,-140.667,-141.803,-141.621
18,49,1185,-159.879,-160.635,-159.735
18,50,1215,-155.979,-155.637,-156.243
18,51,1245,-142.352,-141.617,-141.705
18,52,1275,-149.546,-149.556,-149.535
19,0,-285,-85.8726,-86.3284,-86.3623
19,1,-255,-87.8393,-88.6529,-88.3046
19,2,-225,-99.7821,-100.802,-100.266
19,3,-195,-91.3971,-91.5043,-91.3352
19,4,-165,-100.966,-100.821,-100.787
19,5,-135,-109.427,-109.954,-109.733
19,6,-105,-89.8683,-90.0684,-90.3221
19,7,-75,-99.8799,-100.337,-100.462
19,8,-45,-138.536,-138.787,-139.065
19,9,-15,-149.903,-150.153,-150.546
19,10,15,-120.484,-120.7,-120.737
19,11,45,-135.428,-136.154,-135.558
19,12,75,-170.459,-170.718,-170.766
19,13,105,-186.475,-185.352,-185.29
19,14,135,-208.875,-207.691,-207.558
19,15,165,-253.687,-249.278,-249.108
19,16,195,-280.677,-268.933,-269.275
19,17,225,-286.425,-268.543,-268.17
19,18,255,-283.94,-266.519,-266.481
19,19,285,-296.55,-280.339,-280.714
19,20,315,-315.881,-294.738,-294.898
19,21,345,-332.598,-306.572,-306.494
19,22,375,-348.201,-320.991,-319.628
19,23,405,-368.738,-338.631,-336.368
19,24,435,-385.297,-351.742,-350.854
19,25,465,-380.156,-348.87,-346.361
19,26,495,-362.56,-336.11,-333.858
19,27,525,-343.094,-318.301,-317.653
19,28,555,-336.488,-317.632,-316.927
19,29,585,-332.648,-315.648,-316.299
19,30,615,-342.262,-323.336,-322.179
19,31,645,-349.731,-327.918,-327.154
19,32,675,-337.511,-319.948,-320.087
19,33,705,-305.024,-290.925,-292.081
19,34,735,-290.53,-278.309,-278.745
19,35,765,-281.181,-269.967,-270.715
19,36,795,-254.311,-246.979,-248.088
19,37,825,-232.979,-227.953,-229.984
19,38,855,-234.89,-229.288,-230.795
19,39,885,-228.423,-223.256,-223.67
19,40,915,-200.707,-197.518,-199.239
19,41,945,-187.679,-185.939,-187.429
19,42,975,-193.833,-192.83,-192.96
19,43,1005,-184.302,-183.525,-183.38
19,44,1035,-176.063,-175.794,-175.683
19,45,1065,-194.631,-194.034,-194.935
19,46,1095,-189.566,-188.495,-188.736
19,47,1125,-167.271,-167.338,-167.383
19,48,1155,-149.992,-149.845,-150.037
19,49,1185,-140.713,-140.573,-140.731
19,50,1215,-147.43,-147.386,-147.642
19,51,1245,-140.188,-140.451,-140.237
19,52,1275,-135.376,-135.799,-135.387
20,0,-285,-79.4068,-79.7654,-80.057
20,1,-255,-91.899,-92.4633,-92.1089
20,2,-225,-93.5954,-94.4363,-93.8592
20,3,-195,-94.7411,-94.9555,-94.881
20,4,-165,-105.731,-106.384,-106.165
20,5,-135,-123.062,-123.138,-122.983
20,6,-105,-127.306,-128.026,-127.018
20,7,-75,-122.114,-121.333,-121.483
20,8,-45,-131.637,-131.85,-131.602
20,9,-15,-118.435,-118.6,-118.966
20,10,15,-114.357,-114.893,-115.191
20,11,45,-146.588,-146.891,-146.002
20,12,75,-149.237,-149.234,-150.021
20,13,105,-126.975,-127.872,-127.727
20,14,135,-153.204,-152.476,-152.249
20,15,165,-195.645,-191.606,-191.189
20,16,195,-214.766,-210,-210.748
20,17,225,-225.953,-219.319,-219.313
20,18,255,-262.568,-249.497,-249.251
20,19,285,-289.507,-274.28,-273.475
20,20,315,-274.983,-262.038,-261.588
20,21,345,-243.594,-233.325,-232.61
20,22,375,-239.395,-229.826,-229.115
20,23,405,-234.594,-226.626,-225.898
20,24,435,-234.413,-229.609,-229.318
20,25,465,-239.583,-234.88,-235.245
20,26,495,-233.765,-229.299,-229.995
20,27,525,-225.572,-221.519,-221.261
20,28,555,-235.728,-231.85,-231.775
20,29,585,-235.627,-230.754,-231.057
20,30,615,-203.494,-199.724,-198.681
20,31,645,-202.339,-199.103,-198.703
20,32,675,-215.718,-212.239,-211.82
20,33,705,-210.154,-206.041,-205.634
20,34,735,-184.228,-179.885,-180.59
20,35,765,-180.994,-179.045,-178.7
20,36,795,-200.462,-198.791,-198.947
20,37,825,-198.723,-196.863,-196.539
20,38,855,-184.562,-183.585,-182.748
20,39,885,-162.685,-163.219,-161.79
20,40,915,-126.227,-127.092,-126.404
20,41,945,-109.485,-109.945,-110.028
20,42,975,-119.402,-119.423,-119.523
20,43,1005,-99.2594,-99.5318,-99.6672
20,44,1035,-92.2808,-92.0159,-91.7794
20,45,1065,-102.112,-102.443,-102.689
20,46,1095,-117.252,-117.632,-117.519
20,47,1125,-108.303,-108.271,-108.953
20,48,1155,-95.8316,-96.0422,-96.1759
20,49,1185,-88.7546,-88.5189,-88.5409
20,50,1215,-108.375,-108.52,-107.844
20,51,1245,-94.8084,-95.2375,-94.4836
20,52,1275,-95.8287,-96.0476,-95.8551
