subject,session,window,t_ms,model,fold,train_llh,test_llh,exitflag,nfev,n_train,n_test,p0,p1,p2,p3,p4,p5,p6
1,active,8,-45,model0,1,-527.657,-150.953,1,88,679,168,0.526308,0.060794,,,,,
1,active,8,-45,model0,2,-575.158,-103.476,1,87,698,149,0.551575,0.069567,,,,,
1,active,8,-45,model0,3,-532.356,-145.788,1,88,669,178,0.536265,0.063724,,,,,
1,active,8,-45,model0,4,-539.572,-139.061,1,89,661,186,0.547389,0.0486323,,,,,
1,active,8,-45,model2B,0,-534.181,-142.363,0,1200,681,166,1.82272,0.00519585,0.289618,46.6512,-3.07881,0.0783171,
1,active,8,-45,model2B,1,-526.879,-150.317,0,1200,679,168,601.976,0.00217612,1.12687,14.0411,-0.322821,0.0615632,
1,active,8,-45,model2B,2,-573.423,-103.134,0,1200,698,149,-61.7292,0.000666841,1.64426,57.9149,-3.52233,0.0710206,
1,active,8,-45,model2B,3,-530.121,-145.961,0,1200,669,178,-16.3963,0.00581258,0.248644,49.9548,-2.59972,0.0636582,
1,active,8,-45,model2B,4,-538.081,-138.418,0,1200,661,186,1.15991,0.011803,0.0772824,65.484,-2.64829,0.0493616,
1,active,8,-45,model3,0,-531.431,-143.205,0,1400,681,166,11.7665,0.527969,0.0569015,1.42547,0.271518,-0.145018,0.515203
1,active,8,-45,model3,1,-523.13,-154.129,0,1400,679,168,8.32532,0.837151,0.0541836,-0.382483,1.5223,-1.90353,0.50139
1,active,8,-45,model3,2,-574.837,-103.572,0,1400,698,149,-1.80137,-0.425383,0.0453195,0.0222087,0.456641,0.042871,0.547179
1,active,8,-45,model3,3,-531.993,-145.684,0,1400,669,178,63.3193,0.0133357,0.0229329,0.32736,-0.178038,-0.0258354,0.531878
1,active,8,-45,model3,4,-539.488,-138.833,0,1400,661,186,16.9344,-0.00842569,0.0273128,0.055792,0.0393438,0.00034471,0.546842
1,active,9,-15,model0,0,-572.627,-149.157,1,94,681,166,0.560986,0.0668857,,,,,
1,active,9,-15,model0,1,-547.707,-175.354,1,93,679,168,0.542139,0.0410569,,,,,
1,active,9,-15,model0,2,-607.976,-113.601,1,81,698,149,0.578138,0.0436061,,,,,
1,active,9,-15,model0,3,-576.538,-144.86,1,90,669,178,0.57283,0.0406151,,,,,
1,active,9,-15,model0,4,-577.49,-144.152,1,85,661,186,0.579659,0.0502137,,,,,
1,active,9,-15,model2B,0,-572.37,-148.434,0,1200,681,166,-24.6841,-0.00408517,0.0686389,-89.8756,6.45696,0.0654312,
1,active,9,-15,model2B,1,-542.826,-182.543,0,1200,679,168,-47.0411,-0.000553741,1.19745,-163.729,5.30088,0.0286624,
1,active,9,-15,model2B,2,-607.581,-112.994,0,1200,698,149,-36.9125,-0.00669494,0.0760753,-61.0369,3.22542,0.0430603,
1,active,9,-15,model2B,3,-576.296,-144.203,0,1200,669,178,-11.7128,-9.38897e-05,1.71446,-150.837,6.75657,0.0408957,
1,active,9,-15,model2B,4,-576.055,-144.444,1,597,661,186,-15.9031,-0.00745821,0.302161,-26.1582,1.88901,0.0486776,
1,active,9,-15,model3,0,-572.376,-148.596,0,1400,681,166,15.8782,-0.12444,0.000266356,-0.226802,0.606481,-0.00697058,0.559921
1,active,9,-15,model3,1,-545.761,-178.718,0,1400,679,168,-176.21,-0.0167303,0.00871056,0.688678,0.121633,0.0576854,0.518947
1,active,9,-15,model3,2,-607.638,-113.302,0,1400,698,149,12.6755,-0.905111,0.00109527,-2.35313,2.41815,-0.555651,0.57793
1,active,9,-15,model3,3,-576.203,-144.613,0,1400,669,178,850.247,-0.00381367,-0.00431734,0.0214006,0.122391,0.00136378,0.57247
1,active,9,-15,model3,4,-577.067,-143.929,0,1400,661,186,164.034,-0.179952,-0.000916012,-1.61166,2.08813,-0.00859614,0.579382
1,active,10,15,model0,0,-579.698,-131.859,1,98,681,166,0.566822,0.0788798,,,,,
1,active,10,15,model0,1,-542.3,-170.466,1,93,679,168,0.537776,0.0733076,,,,,
1,active,10,15,model0,2,-594.04,-117.417,1,93,698,149,0.566751,0.0552086,,,,,
1,active,10,15,model0,3,-550.458,-161.436,1,95,669,178,0.550935,0.0476684,,,,,
1,active,10,15,model0,4,-575.443,-136.62,1,92,661,186,0.577898,0.0724938,,,,,
1,active,10,15,model2B,0,-579.396,-131.519,0,1200,681,166,-29.1357,-0.00774942,0.0547868,-62.7768,5.48759,0.0781254,
1,active,10,15,model2B,1,-538.899,-175.516,0,1200,679,168,-22.0656,-0.00106049,0.933537,-88.942,7.22895,0.0746262,
1,active,10,15,model2B,2,-593.988,-117.125,0,1200,698,149,32.5394,-4.1211e-05,0.96707,-273.733,15.4375,0.0543006,
1,active,10,15,model2B,3,-550.333,-160.977,0,1200,669,178,-305.703,-3.7072e-05,0.7945,-548.753,27.1506,0.0484546,
1,active,10,15,model2B,4,-574.429,-136.952,0,1200,661,186,-1348.13,-0.000238896,0.0993283,-2147.94,153.621,0.071237,
